timestep	evaders	pursuers	evader_capture_status
142	[[13, 27], [4, 8], [25, 33], [8, 30], [20, 17], [34, 38], [16, 15], [11, 16], [4, 37], [17, 23], [28, 37], [35, 10], [16, 11], [17, 37], [10, 38], [33, 4], [29, 5], [18, 7], [22, 38], [11, 11], [5, 26], [29, 31], [9, 8], [29, 16], [24, 22], [5, 14], [16, 32], [23, 12], [7, 17], [27, 11]]	[[35, 38], [31, 31], [24, 33], [11, 38], [4, 38], [23, 38], [27, 37], [16, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
143	[[13, 26], [5, 8], [26, 33], [7, 30], [21, 17], [33, 38], [15, 15], [12, 16], [5, 37], [17, 24], [29, 37], [34, 10], [15, 11], [18, 37], [9, 38], [33, 5], [29, 4], [19, 7], [21, 38], [11, 12], [4, 26], [29, 30], [10, 8], [29, 15], [24, 21], [5, 13], [16, 31], [23, 11], [6, 17], [27, 10]]	[[34, 38], [30, 31], [25, 33], [10, 38], [4, 37], [22, 38], [28, 37], [17, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
144	[[12, 26], [4, 8], [26, 34], [7, 31], [20, 17], [33, 37], [16, 15], [11, 16], [5, 38], [17, 23], [29, 38], [35, 10], [15, 10], [18, 38], [9, 37], [34, 5], [29, 5], [18, 7], [21, 37], [11, 13], [5, 26], [29, 29], [10, 7], [29, 14], [25, 21], [5, 12], [16, 32], [22, 11], [7, 17], [27, 9]]	[[33, 38], [30, 30], [26, 33], [9, 38], [5, 37], [21, 38], [29, 37], [18, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
145	[[12, 27], [5, 8], [26, 35], [8, 31], [20, 18], [34, 37], [17, 15], [12, 16], [4, 38], [17, 22], [28, 38], [34, 10], [15, 11], [17, 38], [10, 37], [34, 4], [30, 5], [17, 7], [22, 37], [11, 12], [4, 26], [29, 28], [10, 8], [30, 14], [24, 21], [6, 12], [15, 32], [22, 12], [7, 16], [26, 9]]	[[33, 37], [29, 30], [26, 34], [9, 37], [5, 38], [21, 37], [29, 38], [18, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
146	[[11, 27], [5, 9], [25, 35], [7, 31], [20, 17], [35, 37], [17, 14], [13, 16], [3, 38], [16, 22], [28, 37], [34, 9], [16, 11], [16, 38], [11, 37], [34, 5], [30, 4], [16, 7], [23, 37], [11, 11], [5, 26], [29, 27], [10, 7], [29, 14], [25, 21], [7, 12], [16, 32], [21, 12], [8, 16], [26, 10]]	[[34, 37], [29, 29], [26, 35], [10, 37], [4, 38], [22, 37], [28, 38], [17, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
147	[[10, 27], [4, 9], [25, 34], [7, 32], [19, 17], [35, 38], [17, 15], [14, 16], [3, 37], [16, 23], [29, 37], [34, 10], [15, 11], [16, 37], [11, 38], [34, 4], [30, 5], [15, 7], [23, 38], [12, 11], [4, 26], [29, 26], [11, 7], [28, 14], [24, 21], [7, 11], [16, 31], [21, 11], [9, 16], [25, 10]]	[[35, 37], [29, 28], [25, 35], [11, 37], [3, 38], [23, 37], [28, 37], [16, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
148	[[11, 27], [5, 9], [25, 33], [7, 31], [20, 17], [34, 38], [17, 14], [14, 15], [4, 37], [15, 23], [30, 37], [34, 9], [15, 10], [17, 37], [10, 38], [34, 5], [30, 4], [15, 6], [22, 38], [13, 11], [5, 26], [29, 25], [10, 7], [28, 15], [23, 21], [6, 11], [15, 31], [20, 11], [10, 16], [25, 9]]	[[35, 38], [29, 27], [25, 34], [11, 38], [3, 37], [23, 38], [29, 37], [16, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
149	[[11, 26], [5, 8], [26, 33], [6, 31], [19, 17], [34, 37], [17, 13], [14, 14], [5, 37], [14, 23], [30, 38], [34, 10], [14, 10], [18, 37], [9, 38], [34, 4], [30, 5], [15, 5], [21, 38], [12, 11], [4, 26], [29, 24], [9, 7], [28, 14], [22, 21], [6, 12], [15, 32], [21, 11], [10, 15], [26, 9]]	[[34, 38], [29, 26], [25, 33], [10, 38], [4, 37], [22, 38], [30, 37], [17, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
150	[[11, 27], [4, 8], [26, 34], [7, 31], [20, 17], [35, 37], [17, 14], [14, 15], [5, 38], [15, 23], [29, 38], [34, 9], [14, 9], [18, 38], [9, 37], [34, 5], [30, 4], [14, 5], [21, 37], [11, 11], [5, 26], [29, 23], [9, 6], [28, 13], [22, 20], [7, 12], [14, 32], [22, 11], [11, 15], [25, 9]]	[[34, 37], [29, 25], [26, 33], [9, 38], [5, 37], [21, 38], [30, 38], [18, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
151	[[11, 26], [5, 8], [26, 35], [7, 30], [20, 16], [35, 38], [17, 13], [14, 14], [4, 38], [14, 23], [28, 38], [35, 9], [15, 9], [17, 38], [10, 37], [35, 5], [30, 5], [14, 4], [22, 37], [11, 10], [4, 26], [30, 23], [8, 6], [28, 12], [22, 19], [7, 11], [15, 32], [21, 11], [11, 16], [26, 9]]	[[35, 37], [29, 24], [26, 34], [9, 37], [5, 38], [21, 37], [29, 38], [18, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
152	[[11, 27], [5, 7], [25, 35], [6, 30], [20, 15], [34, 38], [17, 12], [13, 14], [3, 38], [15, 23], [28, 37], [34, 9], [15, 8], [16, 38], [11, 37], [34, 5], [30, 6], [14, 5], [23, 37], [11, 9], [5, 26], [31, 23], [8, 5], [29, 12], [22, 20], [7, 12], [15, 33], [21, 10], [11, 15], [26, 8]]	[[35, 38], [30, 24], [26, 35], [10, 37], [4, 38], [22, 37], [28, 38], [17, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
153	[[11, 26], [4, 7], [25, 34], [7, 30], [21, 15], [33, 38], [17, 11], [13, 13], [3, 37], [15, 22], [29, 37], [35, 9], [16, 8], [16, 37], [11, 38], [34, 4], [30, 5], [14, 4], [23, 38], [11, 8], [5, 27], [32, 23], [9, 5], [29, 13], [23, 20], [7, 11], [15, 32], [20, 10], [10, 15], [25, 8]]	[[34, 38], [31, 24], [25, 35], [11, 37], [3, 38], [23, 37], [28, 37], [16, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
154	[[10, 26], [5, 7], [25, 33], [8, 30], [20, 15], [33, 37], [16, 11], [13, 12], [4, 37], [14, 22], [30, 37], [34, 9], [16, 7], [17, 37], [10, 38], [34, 5], [29, 5], [14, 5], [22, 38], [11, 9], [5, 26], [33, 23], [8, 5], [29, 12], [23, 19], [6, 11], [15, 31], [21, 10], [9, 15], [25, 9]]	[[33, 38], [32, 24], [25, 34], [11, 38], [3, 37], [23, 38], [29, 37], [16, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
155	[[11, 26], [4, 7], [26, 33], [8, 31], [19, 15], [34, 37], [15, 11], [14, 12], [5, 37], [13, 22], [30, 38], [33, 9], [16, 6], [17, 38], [9, 38], [34, 4], [29, 6], [13, 5], [21, 38], [10, 9], [4, 26], [34, 23], [9, 5], [29, 13], [22, 19], [7, 11], [16, 31], [21, 9], [9, 14], [25, 8]]	[[33, 37], [33, 24], [25, 33], [10, 38], [4, 37], [22, 38], [30, 37], [17, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
156	[[11, 27], [5, 7], [26, 34], [7, 31], [19, 14], [35, 37], [15, 10], [14, 13], [5, 38], [14, 22], [29, 38], [34, 9], [16, 5], [16, 38], [9, 37], [34, 5], [29, 5], [13, 4], [21, 37], [11, 9], [5, 26], [35, 23], [8, 5], [29, 14], [22, 20], [6, 11], [16, 30], [21, 8], [9, 15], [25, 9]]	[[34, 37], [34, 24], [26, 33], [9, 38], [5, 37], [21, 38], [30, 38], [17, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
157	[[12, 27], [4, 7], [25, 34], [7, 32], [20, 14], [35, 38], [14, 10], [14, 14], [4, 38], [15, 22], [28, 38], [33, 9], [16, 6], [15, 38], [10, 37], [34, 4], [29, 6], [13, 5], [22, 37], [11, 10], [4, 26], [35, 22], [9, 5], [29, 13], [22, 21], [7, 11], [17, 30], [21, 9], [8, 15], [25, 10]]	[[35, 37], [35, 24], [26, 34], [9, 37], [5, 38], [21, 37], [29, 38], [16, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
158	[[12, 28], [5, 7], [24, 34], [6, 32], [20, 15], [34, 38], [14, 9], [14, 15], [3, 38], [16, 22], [28, 37], [34, 9], [17, 6], [15, 37], [10, 38], [34, 5], [28, 6], [13, 4], [23, 37], [11, 9], [5, 26], [34, 22], [8, 5], [30, 13], [21, 21], [7, 10], [16, 30], [20, 9], [9, 15], [25, 11]]	[[35, 38], [35, 23], [25, 34], [10, 37], [4, 38], [22, 37], [28, 38], [15, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
159	[[11, 28], [5, 6], [24, 33], [5, 32], [19, 15], [33, 38], [15, 9], [14, 14], [3, 37], [15, 22], [29, 37], [34, 10], [18, 6], [16, 37], [9, 38], [34, 4], [29, 6], [13, 5], [23, 38], [11, 10], [4, 26], [33, 22], [7, 5], [29, 13], [22, 21], [6, 10], [17, 30], [20, 10], [10, 15], [25, 12]]	[[34, 38], [35, 22], [24, 34], [10, 38], [3, 38], [23, 37], [28, 37], [15, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
160	[[11, 29], [4, 6], [25, 33], [5, 31], [20, 15], [33, 37], [15, 10], [14, 13], [4, 37], [14, 22], [29, 38], [33, 10], [19, 6], [17, 37], [8, 38], [34, 5], [28, 6], [12, 5], [22, 38], [11, 9], [5, 26], [32, 22], [8, 5], [30, 13], [21, 21], [7, 10], [16, 30], [21, 10], [10, 14], [24, 12]]	[[33, 38], [34, 22], [24, 33], [9, 38], [3, 37], [23, 38], [29, 37], [16, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
161	[[10, 29], [5, 6], [26, 33], [5, 32], [19, 15], [34, 37], [16, 10], [14, 14], [5, 37], [14, 23], [28, 38], [32, 10], [18, 6], [17, 38], [8, 37], [33, 5], [29, 6], [13, 5], [21, 38], [11, 8], [4, 26], [31, 22], [7, 5], [30, 14], [20, 21], [6, 10], [16, 29], [20, 10], [9, 14], [25, 12]]	[[33, 37], [33, 22], [25, 33], [8, 38], [4, 37], [22, 38], [29, 38], [17, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
162	[[10, 28], [4, 6], [27, 33], [5, 31], [20, 15], [35, 37], [15, 10], [13, 14], [5, 38], [13, 23], [27, 38], [32, 9], [19, 6], [16, 38], [9, 37], [33, 4], [28, 6], [13, 4], [21, 37], [10, 8], [5, 26], [30, 22], [7, 4], [30, 15], [20, 22], [6, 9], [16, 30], [21, 10], [9, 15], [24, 12]]	[[34, 37], [32, 22], [26, 33], [8, 37], [5, 37], [21, 38], [28, 38], [17, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
163	[[10, 27], [4, 5], [27, 34], [6, 31], [20, 14], [35, 38], [16, 10], [13, 15], [4, 38], [14, 23], [26, 38], [31, 9], [18, 6], [15, 38], [10, 37], [33, 5], [27, 6], [13, 5], [22, 37], [11, 8], [5, 27], [29, 22], [7, 5], [29, 15], [20, 23], [6, 8], [17, 30], [20, 10], [9, 14], [25, 12]]	[[35, 37], [31, 22], [27, 33], [9, 37], [5, 38], [21, 37], [27, 38], [16, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
164	[[10, 26], [4, 4], [27, 35], [7, 31], [20, 15], [34, 38], [16, 11], [12, 15], [3, 38], [13, 23], [25, 38], [31, 10], [18, 5], [15, 37], [11, 37], [33, 4], [26, 6], [13, 4], [22, 38], [12, 8], [4, 27], [28, 22], [7, 4], [30, 15], [21, 23], [6, 9], [16, 30], [21, 10], [9, 15], [24, 12]]	[[35, 38], [30, 22], [27, 34], [10, 37], [4, 38], [22, 37], [26, 38], [15, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
165	[[10, 27], [4, 5], [26, 35], [7, 30], [20, 14], [33, 38], [15, 11], [13, 15], [3, 37], [14, 23], [24, 38], [30, 10], [19, 5], [16, 37], [11, 38], [33, 5], [25, 6], [13, 5], [21, 38], [12, 9], [5, 27], [27, 22], [7, 5], [29, 15], [21, 24], [6, 8], [16, 29], [21, 9], [9, 16], [24, 13]]	[[34, 38], [29, 22], [27, 35], [11, 37], [3, 38], [22, 38], [25, 38], [15, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
166	[[11, 27], [4, 4], [26, 34], [7, 31], [20, 13], [33, 37], [16, 11], [13, 16], [4, 37], [14, 22], [24, 37], [29, 10], [18, 5], [17, 37], [10, 38], [33, 4], [26, 6], [14, 5], [20, 38], [11, 9], [5, 26], [26, 22], [7, 4], [29, 16], [21, 25], [7, 8], [16, 28], [21, 8], [8, 16], [25, 13]]	[[33, 38], [28, 22], [26, 35], [11, 38], [3, 37], [21, 38], [24, 38], [16, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
167	[[11, 26], [4, 5], [27, 34], [7, 30], [20, 14], [34, 37], [15, 11], [14, 16], [5, 37], [14, 21], [25, 37], [29, 9], [18, 4], [17, 38], [9, 38], [33, 5], [26, 5], [13, 5], [20, 37], [12, 9], [4, 26], [25, 22], [7, 5], [30, 16], [22, 25], [7, 9], [17, 28], [21, 7], [8, 17], [25, 12]]	[[33, 37], [27, 22], [26, 34], [10, 38], [4, 37], [20, 38], [24, 37], [17, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
168	[[11, 25], [4, 6], [28, 34], [7, 31], [20, 15], [35, 37], [15, 10], [13, 16], [5, 38], [15, 21], [25, 38], [29, 10], [18, 5], [16, 38], [9, 37], [33, 6], [25, 5], [14, 5], [21, 37], [11, 9], [5, 26], [24, 22], [7, 4], [29, 16], [21, 25], [7, 10], [16, 28], [21, 8], [7, 17], [25, 11]]	[[34, 37], [26, 22], [27, 34], [9, 38], [5, 37], [20, 37], [25, 37], [17, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
169	[[10, 25], [5, 6], [28, 35], [8, 31], [20, 14], [35, 38], [16, 10], [12, 16], [4, 38], [15, 20], [24, 38], [29, 9], [18, 4], [15, 38], [10, 37], [33, 5], [25, 6], [14, 4], [22, 37], [11, 8], [4, 26], [24, 21], [7, 5], [29, 15], [20, 25], [7, 9], [17, 28], [22, 8], [8, 17], [25, 12]]	[[35, 37], [25, 22], [28, 34], [9, 37], [5, 38], [21, 37], [25, 38], [16, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
170	[[11, 25], [4, 6], [28, 36], [8, 30], [20, 15], [34, 38], [15, 10], [12, 15], [3, 38], [15, 21], [23, 38], [30, 9], [18, 5], [15, 37], [10, 38], [33, 4], [26, 6], [14, 5], [22, 38], [12, 8], [5, 26], [24, 20], [7, 4], [29, 16], [21, 25], [8, 9], [16, 28], [22, 9], [8, 16], [26, 12]]	[[35, 38], [25, 21], [28, 35], [10, 37], [4, 38], [22, 37], [24, 38], [15, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
171	[[11, 26], [5, 6], [29, 36], [7, 30], [20, 16], [33, 38], [16, 10], [12, 14], [3, 37], [14, 21], [23, 39], [31, 9], [19, 5], [16, 37], [9, 38], [33, 5], [26, 7], [14, 4], [21, 38], [11, 8], [4, 26], [24, 19], [7, 5], [30, 16], [21, 24], [8, 8], [16, 27], [22, 8], [7, 16], [27, 12]]	[[34, 38], [25, 20], [28, 36], [10, 38], [3, 38], [22, 38], [23, 38], [15, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
172	[[10, 26], [4, 6], [29, 37], [7, 31], [20, 15], [33, 37], [15, 10], [12, 15], [4, 37], [15, 21], [24, 39], [31, 10], [19, 4], [17, 37], [8, 38], [34, 5], [26, 6], [14, 5], [20, 38], [12, 8], [5, 26], [24, 18], [7, 4], [31, 16], [20, 24], [8, 9], [17, 27], [22, 7], [6, 16], [26, 12]]	[[33, 38], [25, 19], [29, 36], [9, 38], [3, 37], [21, 38], [23, 39], [16, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
173	[[11, 26], [5, 6], [28, 37], [7, 30], [20, 14], [34, 37], [16, 10], [12, 14], [5, 37], [15, 22], [25, 39], [30, 10], [19, 5], [17, 38], [8, 37], [35, 5], [25, 6], [15, 5], [20, 37], [11, 8], [4, 26], [24, 17], [7, 5], [30, 16], [21, 24], [9, 9], [16, 27], [22, 8], [7, 16], [26, 11]]	[[33, 37], [24, 19], [29, 37], [8, 38], [4, 37], [20, 38], [24, 39], [17, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
174	[[11, 25], [4, 6], [28, 36], [7, 31], [19, 14], [35, 37], [17, 10], [13, 14], [5, 38], [15, 21], [31, 10], [20, 5], [16, 38], [9, 37], [34, 5], [26, 6], [14, 5], [21, 37], [12, 8], [5, 26], [25, 17], [7, 4], [31, 16], [20, 24], [9, 10], [17, 27], [22, 9], [7, 15], [26, 12], [24, 39]]	[[34, 37], [24, 18], [28, 37], [8, 37], [5, 37], [20, 37], [25, 39], [17, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
175	[[11, 26], [5, 6], [29, 36], [6, 31], [19, 13], [35, 38], [16, 10], [13, 15], [4, 38], [15, 22], [30, 10], [19, 5], [15, 38], [10, 37], [35, 5], [25, 6], [15, 5], [22, 37], [11, 8], [4, 26], [26, 17], [7, 5], [30, 16], [21, 24], [8, 10], [16, 27], [23, 9], [6, 15], [27, 12], [24, 39]]	[[35, 37], [25, 18], [28, 36], [9, 37], [5, 38], [21, 37], [26, 39], [16, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
176	[[10, 26], [4, 6], [30, 36], [5, 31], [20, 13], [34, 38], [17, 10], [13, 14], [3, 38], [14, 22], [30, 9], [20, 5], [15, 37], [11, 37], [34, 5], [26, 6], [15, 6], [23, 37], [12, 8], [5, 26], [26, 16], [7, 4], [31, 16], [21, 23], [7, 10], [17, 27], [22, 9], [5, 15], [27, 11], [24, 39]]	[[35, 38], [26, 18], [29, 36], [10, 37], [4, 38], [22, 37], [27, 39], [15, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
177	[[9, 26], [4, 5], [31, 36], [4, 31], [20, 14], [34, 37], [16, 10], [12, 14], [3, 37], [15, 22], [31, 9], [21, 5], [16, 37], [11, 38], [33, 5], [26, 7], [14, 6], [24, 37], [11, 8], [5, 27], [27, 16], [7, 5], [31, 15], [20, 23], [6, 10], [17, 28], [23, 9], [4, 15], [26, 11], [24, 39]]	[[34, 38], [26, 17], [30, 36], [11, 37], [3, 38], [23, 37], [28, 39], [15, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
178	[[9, 25], [5, 5], [31, 35], [5, 31], [21, 14], [35, 37], [15, 10], [12, 15], [4, 37], [15, 21], [30, 9], [20, 5], [17, 37], [10, 38], [34, 5], [26, 6], [14, 5], [25, 37], [11, 9], [6, 27], [28, 16], [7, 4], [31, 14], [21, 23], [5, 10], [17, 27], [23, 8], [5, 15], [27, 11], [24, 39]]	[[34, 37], [27, 17], [31, 36], [11, 38], [3, 37], [24, 37], [29, 39], [16, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
179	[[10, 25], [4, 5], [31, 34], [5, 32], [20, 14], [35, 38], [16, 10], [12, 14], [5, 37], [15, 22], [31, 9], [19, 5], [18, 37], [9, 38], [33, 5], [26, 5], [14, 4], [26, 37], [11, 10], [5, 27], [29, 16], [7, 5], [32, 14], [20, 23], [5, 9], [16, 27], [23, 9], [5, 16], [28, 11], [24, 39]]	[[35, 37], [28, 17], [31, 35], [10, 38], [4, 37], [25, 37], [30, 39], [17, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
180	[[9, 25], [5, 5], [31, 33], [5, 31], [21, 14], [34, 38], [16, 9], [12, 15], [5, 38], [15, 21], [30, 9], [20, 5], [19, 37], [9, 37], [34, 5], [27, 5], [14, 5], [26, 38], [10, 10], [4, 27], [30, 16], [8, 5], [33, 14], [21, 23], [5, 10], [17, 27], [23, 10], [4, 16], [27, 11], [24, 39]]	[[35, 38], [29, 17], [31, 34], [9, 38], [5, 37], [26, 37], [30, 38], [18, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
181	[[8, 25], [5, 6], [32, 33], [6, 31], [21, 15], [34, 37], [16, 10], [12, 14], [4, 38], [15, 22], [31, 9], [19, 5], [20, 37], [10, 37], [33, 5], [26, 5], [13, 5], [25, 38], [10, 9], [5, 27], [31, 16], [9, 5], [34, 14], [21, 24], [5, 9], [17, 28], [24, 10], [5, 16], [28, 11], [24, 39]]	[[34, 38], [30, 17], [31, 33], [9, 37], [5, 38], [26, 38], [30, 37], [19, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
182	[[9, 25], [5, 5], [32, 34], [7, 31], [21, 14], [35, 37], [16, 9], [12, 15], [3, 38], [15, 23], [30, 9], [20, 5], [20, 38], [11, 37], [33, 4], [27, 5], [14, 5], [24, 38], [11, 9], [4, 27], [32, 16], [9, 4], [35, 14], [21, 23], [5, 10], [17, 29], [24, 11], [4, 16], [29, 11], [24, 39]]	[[34, 37], [31, 17], [32, 33], [10, 37], [4, 38], [25, 38], [30, 36], [20, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
183	[[8, 25], [5, 4], [31, 34], [6, 31], [20, 14], [35, 38], [17, 9], [11, 15], [3, 37], [15, 22], [30, 8], [19, 5], [19, 38], [12, 37], [33, 5], [26, 5], [15, 5], [24, 37], [11, 10], [5, 27], [33, 16], [9, 5], [34, 14], [21, 22], [5, 9], [17, 30], [24, 12], [5, 16], [30, 11], [24, 39]]	[[35, 37], [32, 17], [32, 34], [11, 37], [3, 38], [24, 38], [29, 36], [20, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
