timestep	evaders	pursuers	evader_capture_status
142	[[33, 33], [33, 5], [35, 7], [35, 35], [17, 25], [30, 25], [19, 31], [13, 18], [15, 30], [28, 31], [9, 14], [18, 5], [31, 35], [30, 35], [4, 24], [35, 25], [36, 28], [26, 34], [29, 14], [34, 30], [35, 28], [36, 33], [34, 22], [4, 34], [10, 32], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3]]	[[33, 30], [19, 6], [35, 8], [19, 4], [14, 18], [4, 23], [8, 14], [16, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
143	[[34, 33], [33, 4], [35, 6], [35, 34], [18, 25], [29, 25], [18, 31], [12, 18], [15, 31], [29, 31], [10, 14], [17, 5], [31, 34], [29, 35], [4, 25], [35, 24], [36, 27], [26, 33], [30, 14], [35, 30], [34, 28], [36, 32], [34, 21], [5, 34], [9, 32], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3]]	[[34, 30], [18, 6], [35, 7], [18, 4], [13, 18], [4, 24], [9, 14], [17, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
144	[[33, 33], [33, 5], [35, 5], [36, 34], [19, 25], [28, 25], [18, 32], [11, 18], [14, 31], [30, 31], [11, 14], [16, 5], [30, 34], [29, 34], [4, 26], [34, 24], [36, 26], [25, 33], [30, 15], [35, 29], [34, 27], [35, 32], [33, 21], [6, 34], [9, 33], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3]]	[[35, 30], [17, 6], [35, 6], [17, 4], [12, 18], [4, 25], [10, 14], [18, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
145	[[33, 34], [32, 5], [35, 4], [36, 33], [20, 25], [29, 25], [18, 33], [10, 18], [14, 32], [29, 31], [12, 14], [15, 5], [31, 34], [28, 34], [4, 27], [34, 25], [36, 25], [24, 33], [29, 15], [35, 28], [34, 26], [34, 32], [32, 21], [6, 35], [9, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3]]	[[35, 29], [16, 6], [35, 5], [16, 4], [11, 18], [4, 26], [11, 14], [19, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
146	[[33, 35], [31, 5], [34, 4], [36, 32], [21, 25], [28, 25], [17, 33], [9, 18], [13, 32], [28, 31], [13, 14], [14, 5], [30, 34], [28, 35], [4, 28], [33, 25], [36, 24], [24, 32], [30, 15], [35, 27], [33, 26], [34, 33], [33, 21], [6, 34], [9, 35], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3]]	[[35, 28], [15, 6], [35, 4], [15, 4], [10, 18], [4, 27], [12, 14], [20, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
147	[[33, 34], [30, 5], [34, 5], [36, 31], [22, 25], [27, 25], [16, 33], [8, 18], [13, 31], [27, 31], [14, 14], [13, 5], [29, 34], [28, 34], [4, 29], [32, 25], [36, 23], [24, 33], [30, 16], [35, 26], [32, 26], [34, 34], [32, 21], [6, 33], [9, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3]]	[[35, 27], [14, 6], [34, 4], [14, 4], [9, 18], [4, 28], [13, 14], [21, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
148	[[32, 34], [29, 5], [34, 6], [36, 30], [23, 25], [26, 25], [16, 32], [7, 18], [12, 31], [28, 31], [15, 14], [12, 5], [30, 34], [27, 34], [4, 30], [31, 25], [36, 22], [24, 32], [30, 17], [35, 25], [31, 26], [35, 34], [31, 21], [5, 33], [9, 35], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3]]	[[35, 26], [13, 6], [34, 5], [13, 4], [8, 18], [4, 29], [14, 14], [22, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
149	[[32, 35], [28, 5], [34, 7], [35, 30], [24, 25], [26, 26], [17, 32], [6, 18], [11, 31], [29, 31], [16, 14], [11, 5], [29, 34], [27, 35], [4, 31], [30, 25], [36, 21], [24, 33], [30, 18], [35, 24], [31, 27], [34, 34], [30, 21], [6, 33], [9, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3]]	[[35, 25], [12, 6], [34, 6], [12, 4], [7, 18], [4, 30], [15, 14], [23, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
150	[[32, 34], [27, 5], [34, 8], [34, 30], [25, 25], [27, 26], [16, 32], [5, 18], [11, 32], [30, 31], [17, 14], [10, 5], [29, 33], [27, 34], [4, 32], [29, 25], [36, 20], [23, 33], [31, 18], [35, 23], [30, 27], [34, 35], [30, 22], [6, 34], [10, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3]]	[[35, 24], [11, 6], [34, 7], [11, 4], [6, 18], [4, 31], [16, 14], [24, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
151	[[33, 34], [28, 5], [34, 9], [33, 30], [26, 25], [28, 26], [15, 32], [4, 18], [10, 32], [31, 31], [18, 14], [9, 5], [29, 34], [27, 35], [4, 33], [30, 25], [36, 19], [23, 32], [32, 18], [35, 22], [30, 28], [34, 34], [29, 22], [6, 35], [10, 35], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3]]	[[35, 23], [10, 6], [34, 8], [10, 4], [5, 18], [4, 32], [17, 14], [25, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
152	[[33, 35], [27, 5], [35, 9], [34, 30], [27, 25], [28, 27], [14, 32], [4, 19], [11, 32], [32, 31], [19, 14], [8, 5], [30, 34], [27, 34], [4, 34], [31, 25], [36, 18], [23, 33], [31, 18], [35, 21], [30, 29], [35, 34], [30, 22], [6, 34], [10, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3]]	[[35, 22], [9, 6], [34, 9], [9, 4], [4, 18], [4, 33], [18, 14], [26, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
153	[[33, 34], [27, 6], [35, 8], [35, 30], [28, 25], [28, 28], [14, 31], [4, 20], [10, 32], [32, 32], [20, 14], [7, 5], [29, 34], [28, 34], [4, 35], [32, 25], [36, 17], [22, 33], [32, 18], [35, 20], [30, 30], [35, 33], [29, 22], [7, 34], [10, 35], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3]]	[[35, 21], [8, 6], [35, 9], [8, 4], [4, 19], [4, 34], [19, 14], [27, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
154	[[33, 35], [28, 6], [35, 7], [35, 29], [29, 25], [28, 29], [13, 31], [4, 21], [11, 32], [31, 32], [21, 14], [6, 5], [30, 34], [27, 34], [4, 36], [33, 25], [36, 16], [21, 33], [31, 18], [35, 19], [30, 31], [36, 33], [29, 21], [7, 33], [10, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3]]	[[35, 20], [7, 6], [35, 8], [7, 4], [4, 20], [4, 35], [20, 14], [28, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
155	[[33, 34], [28, 7], [35, 6], [34, 29], [30, 25], [28, 30], [14, 31], [4, 22], [12, 32], [32, 32], [22, 14], [5, 5], [29, 34], [27, 35], [5, 36], [34, 25], [36, 15], [21, 32], [31, 17], [35, 18], [29, 31], [36, 32], [29, 20], [6, 33], [10, 35], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3]]	[[35, 19], [6, 6], [35, 7], [7, 5], [4, 21], [4, 36], [21, 14], [29, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
156	[[33, 35], [27, 7], [35, 5], [35, 29], [31, 25], [27, 30], [15, 31], [4, 23], [13, 32], [31, 32], [23, 14], [4, 5], [30, 34], [27, 34], [5, 35], [35, 25], [36, 14], [20, 32], [31, 16], [35, 17], [30, 31], [36, 31], [29, 19], [6, 32], [10, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3]]	[[35, 18], [5, 6], [35, 6], [8, 5], [4, 22], [5, 36], [22, 14], [30, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
157	[[33, 34], [27, 7], [35, 4], [34, 29], [32, 25], [26, 30], [14, 31], [4, 24], [13, 33], [32, 32], [24, 14], [3, 5], [29, 34], [27, 35], [5, 34], [35, 24], [36, 13], [21, 32], [31, 15], [35, 16], [30, 30], [35, 31], [29, 20], [7, 32], [11, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3]]	[[35, 17], [4, 6], [35, 5], [8, 4], [4, 23], [5, 35], [23, 14], [31, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
158	[[32, 34], [27, 8], [35, 29], [33, 25], [25, 30], [15, 31], [4, 25], [13, 34], [31, 32], [25, 14], [3, 4], [29, 33], [27, 34], [5, 33], [35, 23], [36, 12], [20, 32], [31, 14], [35, 15], [30, 31], [34, 31], [29, 19], [8, 32], [11, 35], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5]]	[[35, 16], [4, 5], [35, 4], [7, 4], [4, 24], [5, 34], [24, 14], [32, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
159	[[32, 35], [27, 9], [34, 29], [34, 25], [24, 30], [14, 31], [4, 26], [13, 33], [32, 32], [26, 14], [4, 4], [28, 33], [27, 35], [5, 32], [35, 22], [36, 11], [19, 32], [30, 14], [35, 14], [29, 31], [35, 31], [30, 19], [9, 32], [11, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5]]	[[35, 15], [3, 5], [35, 5], [7, 3], [4, 25], [5, 33], [25, 14], [33, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
160	[[32, 34], [28, 9], [34, 30], [35, 25], [23, 30], [15, 31], [4, 27], [14, 33], [32, 33], [27, 14], [5, 4], [27, 33], [27, 34], [5, 31], [35, 21], [36, 10], [18, 32], [31, 14], [35, 13], [30, 31], [34, 31], [30, 20], [9, 31], [11, 35], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5]]	[[35, 14], [4, 5], [34, 5], [7, 2], [4, 26], [5, 32], [26, 14], [34, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
161	[[32, 35], [28, 8], [34, 29], [36, 25], [22, 30], [14, 31], [4, 28], [14, 34], [33, 33], [28, 14], [6, 4], [27, 32], [27, 35], [5, 30], [35, 20], [36, 9], [18, 33], [32, 14], [35, 12], [30, 32], [35, 31], [29, 20], [10, 31], [11, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5]]	[[35, 13], [5, 5], [34, 6], [7, 3], [4, 27], [5, 31], [27, 14], [35, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
162	[[31, 35], [28, 9], [34, 30], [36, 24], [23, 30], [15, 31], [4, 29], [14, 35], [32, 33], [29, 14], [27, 33], [27, 34], [5, 29], [35, 19], [36, 8], [18, 34], [31, 14], [35, 11], [29, 32], [34, 31], [30, 20], [10, 30], [11, 35], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5]]	[[35, 12], [6, 5], [34, 7], [7, 4], [4, 28], [5, 30], [28, 14], [36, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]
163	[[31, 34], [28, 8], [33, 30], [36, 23], [23, 31], [14, 31], [3, 29], [14, 34], [31, 33], [29, 13], [27, 32], [27, 35], [6, 29], [35, 18], [36, 7], [18, 35], [32, 14], [35, 10], [29, 31], [34, 32], [29, 20], [11, 30], [11, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5]]	[[35, 11], [5, 5], [35, 7], [8, 4], [4, 29], [5, 29], [29, 14], [36, 24]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]
164	[[31, 35], [29, 8], [32, 30], [36, 22], [22, 31], [15, 31], [2, 29], [14, 33], [30, 33], [29, 12], [28, 32], [26, 35], [7, 29], [34, 18], [36, 6], [18, 34], [33, 14], [35, 9], [30, 31], [35, 32], [28, 20], [10, 30], [11, 35], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5]]	[[35, 10], [4, 5], [36, 7], [8, 5], [3, 29], [6, 29], [29, 13], [36, 23]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]
165	[[31, 34], [29, 7], [33, 30], [36, 21], [21, 31], [15, 30], [13, 33], [30, 34], [29, 11], [29, 32], [26, 34], [7, 28], [34, 17], [36, 5], [17, 34], [33, 15], [34, 9], [30, 30], [35, 31], [29, 20], [11, 30], [11, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29]]	[[35, 9], [4, 4], [36, 6], [9, 5], [2, 29], [7, 29], [29, 12], [36, 22]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]
166	[[32, 34], [30, 7], [34, 30], [36, 20], [21, 32], [16, 30], [13, 32], [30, 35], [29, 10], [28, 32], [26, 35], [7, 27], [33, 17], [36, 4], [17, 35], [32, 15], [33, 9], [31, 30], [34, 31], [28, 20], [11, 31], [12, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29]]	[[34, 9], [4, 5], [36, 5], [10, 5], [2, 30], [7, 28], [29, 11], [36, 21]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]
167	[[33, 34], [30, 6], [34, 29], [36, 19], [21, 33], [17, 30], [14, 32], [30, 34], [29, 9], [29, 32], [26, 34], [7, 26], [32, 17], [36, 3], [17, 34], [31, 15], [32, 9], [30, 30], [34, 32], [27, 20], [10, 31], [12, 35], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29]]	[[33, 9], [5, 5], [36, 4], [10, 5], [3, 30], [7, 27], [29, 10], [36, 20]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]
168	[[33, 35], [31, 6], [33, 29], [36, 18], [20, 33], [18, 30], [15, 32], [31, 34], [29, 8], [28, 32], [26, 33], [7, 25], [31, 17], [36, 2], [18, 34], [30, 15], [31, 9], [31, 30], [35, 32], [26, 20], [11, 31], [12, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29]]	[[32, 9], [4, 5], [36, 3], [11, 5], [4, 30], [7, 26], [29, 9], [36, 19]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]
169	[[33, 34], [31, 5], [34, 29], [36, 17], [21, 33], [19, 30], [15, 31], [32, 34], [29, 7], [29, 32], [26, 34], [7, 24], [30, 17], [35, 2], [19, 34], [29, 15], [31, 31], [36, 32], [25, 20], [11, 30], [13, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9]]	[[31, 9], [5, 5], [36, 2], [10, 5], [4, 29], [7, 25], [29, 8], [36, 18]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
170	[[34, 34], [31, 4], [34, 30], [36, 16], [22, 33], [20, 30], [16, 31], [31, 34], [29, 6], [30, 32], [27, 34], [7, 23], [30, 18], [35, 3], [18, 34], [28, 15], [31, 30], [36, 31], [25, 19], [12, 30], [12, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9]]	[[31, 8], [4, 5], [35, 2], [11, 5], [5, 29], [7, 24], [29, 7], [36, 17]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
171	[[35, 34], [31, 5], [35, 30], [36, 15], [22, 32], [21, 30], [17, 31], [32, 34], [29, 5], [29, 32], [28, 34], [7, 22], [31, 18], [35, 4], [18, 35], [28, 16], [30, 30], [35, 31], [25, 20], [13, 30], [13, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9]]	[[31, 7], [5, 5], [35, 3], [10, 5], [6, 29], [7, 23], [29, 6], [36, 16]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
172	[[34, 34], [32, 5], [34, 30], [36, 14], [22, 33], [20, 30], [16, 31], [33, 34], [28, 5], [28, 32], [27, 34], [7, 21], [30, 18], [35, 5], [18, 34], [27, 16], [29, 30], [34, 31], [25, 21], [12, 30], [14, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9]]	[[31, 6], [5, 6], [35, 4], [11, 5], [6, 30], [7, 22], [29, 5], [36, 15]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
173	[[35, 34], [33, 5], [34, 29], [36, 13], [21, 33], [21, 30], [17, 31], [32, 34], [27, 5], [29, 32], [27, 35], [7, 20], [30, 17], [34, 5], [19, 34], [26, 16], [28, 30], [34, 32], [26, 21], [13, 30], [13, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9]]	[[32, 6], [6, 6], [35, 5], [10, 5], [6, 31], [7, 21], [28, 5], [36, 14]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
174	[[34, 34], [33, 4], [34, 30], [36, 12], [22, 33], [22, 30], [18, 31], [32, 35], [26, 5], [29, 33], [27, 34], [7, 19], [30, 16], [34, 4], [20, 34], [27, 16], [27, 30], [33, 32], [26, 22], [13, 29], [14, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9]]	[[33, 6], [5, 6], [34, 5], [10, 4], [6, 32], [7, 20], [27, 5], [36, 13]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
175	[[35, 34], [32, 4], [35, 30], [36, 11], [23, 33], [23, 30], [19, 31], [32, 34], [25, 5], [30, 33], [28, 34], [7, 18], [30, 17], [35, 4], [21, 34], [27, 17], [27, 31], [32, 32], [25, 22], [14, 29], [14, 35], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9]]	[[32, 6], [5, 6], [34, 4], [10, 5], [5, 32], [7, 19], [26, 5], [36, 12]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
176	[[35, 33], [34, 30], [36, 10], [23, 34], [23, 29], [18, 31], [32, 35], [24, 5], [31, 33], [28, 35], [7, 17], [31, 17], [36, 4], [22, 34], [26, 17], [27, 30], [33, 32], [24, 22], [13, 29], [14, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5]]	[[32, 5], [5, 7], [35, 4], [11, 5], [4, 32], [7, 18], [25, 5], [36, 11]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
177	[[36, 33], [35, 30], [36, 9], [24, 34], [22, 29], [17, 31], [32, 34], [23, 5], [30, 33], [28, 34], [7, 16], [30, 17], [37, 4], [21, 34], [26, 18], [27, 31], [33, 31], [25, 22], [14, 29], [14, 33], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5]]	[[32, 6], [5, 6], [36, 4], [11, 6], [5, 32], [7, 17], [24, 5], [36, 10]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
178	[[36, 32], [34, 30], [36, 8], [23, 34], [22, 30], [18, 31], [32, 35], [22, 5], [31, 33], [29, 34], [7, 15], [31, 17], [20, 34], [26, 19], [26, 31], [34, 31], [24, 22], [13, 29], [15, 33], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4]]	[[32, 5], [6, 6], [37, 4], [11, 7], [6, 32], [7, 16], [23, 5], [36, 9]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
179	[[36, 31], [33, 30], [36, 7], [24, 34], [22, 29], [18, 32], [32, 34], [21, 5], [30, 33], [28, 34], [7, 14], [31, 18], [21, 34], [27, 19], [27, 31], [34, 32], [23, 22], [14, 29], [15, 32], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4]]	[[32, 4], [6, 5], [36, 4], [12, 7], [6, 33], [7, 15], [22, 5], [36, 8]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
180	[[36, 30], [32, 30], [36, 6], [23, 34], [23, 29], [17, 32], [32, 35], [20, 5], [31, 33], [29, 34], [7, 13], [31, 19], [21, 35], [28, 19], [26, 31], [35, 32], [22, 22], [14, 30], [15, 33], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4]]	[[32, 5], [5, 5], [36, 5], [12, 8], [5, 33], [7, 14], [21, 5], [36, 7]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
181	[[35, 30], [31, 30], [24, 34], [23, 30], [18, 32], [32, 34], [19, 5], [31, 34], [28, 34], [7, 12], [31, 20], [21, 34], [28, 20], [26, 30], [34, 32], [22, 21], [13, 30], [16, 33], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5]]	[[31, 5], [5, 6], [36, 6], [11, 8], [5, 34], [7, 13], [20, 5], [35, 7]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
182	[[34, 30], [30, 30], [23, 34], [22, 30], [19, 32], [33, 34], [18, 5], [30, 34], [27, 34], [7, 11], [30, 20], [21, 35], [27, 20], [25, 30], [35, 32], [22, 22], [14, 30], [17, 33], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5]]	[[31, 4], [5, 7], [37, 6], [10, 8], [5, 35], [7, 12], [19, 5], [35, 8]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
183	[[33, 30], [30, 31], [24, 34], [22, 31], [20, 32], [33, 35], [17, 5], [30, 35], [27, 35], [7, 10], [29, 20], [21, 34], [27, 21], [24, 30], [34, 32], [21, 22], [15, 30], [17, 34], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5]]	[[30, 4], [4, 7], [36, 6], [11, 8], [4, 35], [7, 11], [18, 5], [35, 9]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
