epoch	reward_pursuer	n_collisions_pursuers_with_obstacles	n_collisions_pursuers_with_pursuers	n_collisions_pursuers_with_evaders	capture_rate	episode_length	loss_value_pursuer	loss_policy_pursuer	epoch_time_s
2241	31.309999999999974	0.0	1.6	30.6	1.0	99.0	81.54612688760078	0.005461645475987563	1.347891092300415
2242	31.01874999999998	0.0	1.0	30.5	1.0	120.25	78.46025364833689	-0.0034434870772075306	1.3357536792755127
2243	33.28999999999997	0.0	0.0	30.0	1.0	92.2	89.83156048811513	0.015529916577555229	1.363316297531128
2244	32.18749999999993	0.0	0.0	30.0	1.0	114.5	98.72226142840468	-0.026045975852333945	1.348478078842163
2245	32.047500000000014	0.0	0.8	30.2	1.0	98.0	80.05599203452707	-0.006211473788449585	1.3202569484710693
2246	34.19249999999998	0.0	0.4	30.2	1.0	67.4	73.29000232462676	0.0002574715809160173	1.3265883922576904
2247	23.862499999999955	0.0	6.5	30.25	1.0	92.5	273.4475068639271	0.011771497737717468	1.3314473628997803
2248	34.024999999999956	0.0	0.0	30.0	1.0	77.0	47.423829166123646	0.015618326448034474	1.1665263175964355
2249	33.079999999999984	0.0	0.4	30.2	1.0	89.2	103.4236831107491	0.012228768958960676	1.3666203022003174
2250	33.021874999999994	0.0	0.0	30.0	1.0	97.5	111.10784926141369	-0.021802570738727368	1.3491473197937012
2251	32.868749999999935	0.0	0.0	30.0	1.0	100.5	88.18917590320774	-0.022315124431440007	1.2362010478973389
2252	32.287499999999945	0.0	0.0	30.0	1.0	113.0	43.243754815597846	0.0008968484962258358	1.2396118640899658
2253	22.15416666666664	0.0	8.666666666666666	31.0	1.0	80.0	170.0216980684569	0.03501855854512941	1.2861461639404297
2254	28.72499999999987	0.0	0.0	30.0	1.0	184.0	50.0938784188875	0.016492627515388637	1.2039508819580078
2255	11.599999999999678	0.0	0.0	29.0	0.9666666666666667	500.0	33.08064739045003	-0.008576303782817365	1.1235992908477783
2256	32.824999999999974	0.0	0.5	30.25	1.0	93.0	111.16283107575542	0.005288996524513193	1.3160440921783447
2257	33.708333333333314	0.0	0.0	30.0	1.0	83.66666666666667	71.13744608470465	-0.016412507733939898	1.232954978942871
2258	34.17916666666664	0.0	0.0	30.0	1.0	74.66666666666667	77.91821060464942	-0.002426035772125436	1.2546892166137695
2259	29.679166666666664	0.0	0.0	30.0	1.0	164.66666666666666	36.936440932779675	-0.01986076517377969	1.1735329627990723
2260	19.237499999999738	0.0	0.0	30.0	1.0	373.0	72.0004676151822	-0.0036513487272592064	1.203791618347168
2261	27.839999999999986	0.0	4.4	30.6	1.0	84.4	150.01895076256815	0.01144238206887756	1.3727788925170898
2262	33.20749999999999	0.0	0.0	30.0	1.0	93.8	77.72371944455422	-0.008589596586785446	1.2931928634643555
2263	26.806249999999995	0.0	4.0	30.5	1.0	114.5	47.873379907099896	-0.0029972303591671245	1.1908073425292969
2264	33.525	0.0	0.0	30.0	1.0	88.0	68.83104141153329	0.013041973473949135	1.2495973110198975
2265	33.02499999999995	0.0	0.0	30.0	1.0	97.0	43.77683996979635	0.013482639282388078	1.16117525100708
2266	24.199999999999996	0.0	7.0	30.5	1.0	76.5	206.41819303018045	0.013928571071905687	1.312147617340088
2267	33.41499999999998	0.0	0.0	30.0	1.0	89.8	133.73334881702877	-0.0068039577901501305	1.3897714614868164
2268	30.204166666666566	0.0	0.0	30.0	1.0	153.66666666666666	76.8127837262529	0.005828867407405499	1.2807703018188477
2269	31.852500000000013	0.0	1.2	30.4	1.0	94.8	77.25421751975895	0.03281998222192906	1.3297841548919678
2270	33.67500000000002	0.0	0.3333333333333333	30.166666666666668	1.0	79.0	122.36864290601925	0.014528102692022685	1.3645026683807373
2271	32.54499999999997	0.0	0.8	30.2	1.0	88.0	77.38512497904745	0.009138290554951087	1.2992258071899414
2272	32.30999999999999	0.0	1.2	30.2	1.0	80.6	107.97282355527665	0.028164689114346768	1.3138763904571533
2273	28.58437499999998	0.0	3.0	30.5	1.0	109.25	106.84735199436393	-0.00705426715465999	1.3010296821594238
2274	32.90312499999997	0.0	0.0	30.0	1.0	99.5	75.14214848411035	-0.01958048901902314	1.2691936492919922
2275	32.64687499999998	0.0	0.5	30.25	1.0	96.75	116.43443424976334	-0.03781816749717487	1.3121988773345947
2276	32.404166666666626	0.0	0.0	30.0	1.0	109.66666666666667	55.50520989931791	-0.027397155197694898	1.2244954109191895
2277	27.712499999999892	0.0	0.0	30.0	1.0	204.0	57.006175523995424	0.004232357373175351	1.190453052520752
2278	31.949999999999996	0.0	0.0	30.0	1.0	119.0	34.214903362394935	-0.020877976973923438	1.1834650039672852
2279	32.32812499999998	0.0	0.5	30.25	1.0	102.75	111.46448754383765	-0.005495835252473667	1.3313050270080566
2280	33.69583333333332	0.0	0.0	30.0	1.0	84.0	70.17357884346123	0.029898277055814333	1.2958528995513916
2281	32.006249999999945	0.0	0.0	30.0	1.0	117.5	61.966462400075066	0.006023248493247364	1.1989414691925049
2282	32.16249999999995	0.0	0.8	30.2	1.0	95.6	87.39385666754137	0.007213717594731787	1.331510066986084
2283	33.379999999999974	0.0	0.0	30.0	1.0	90.0	117.13087396384519	-0.00237995079698391	1.346947431564331
2284	32.90249999999997	0.0	0.0	30.0	1.0	99.8	93.98764805268627	0.009201630841476462	1.31369948387146
2285	30.06249999999989	0.0	0.0	30.0	1.0	156.66666666666666	64.45843812108151	-0.008863881193097677	1.2564196586608887
2286	31.87499999999995	0.0	0.0	30.0	1.0	120.75	111.85094430062202	-0.010998057881589913	1.3358213901519775
2287	33.147499999999994	0.0	0.0	30.0	1.0	95.4	76.22361875316	0.011883479511358144	1.2905828952789307
2288	32.26250000000002	0.0	0.0	30.0	1.0	112.75	84.57441179032426	-0.0008489007844138055	1.2709555625915527
2289	33.96875	0.0	0.0	30.0	1.0	82.5	47.46266873010373	0.03020082293957229	1.1758573055267334
2290	31.871874999999918	0.0	0.0	30.0	1.0	120.5	90.4229266935452	-0.023785654823032132	1.294252634048462
2291	31.68749999999997	0.0	0.0	30.0	1.0	124.33333333333333	83.85540326122056	-0.01043297809031182	1.2456598281860352
2292	33.03750000000001	0.0	0.0	30.0	1.0	98.2	77.90554284243024	0.015583468620768141	1.30977463722229
2293	31.909374999999955	0.0	0.5	30.25	1.0	111.25	89.8049846936415	-0.031011679906558728	1.263516902923584
2294	31.21249999999993	0.0	1.0	30.5	1.0	116.5	61.59385481942974	-0.004402606862438752	1.1940557956695557
2295	32.23750000000004	0.0	0.0	30.0	1.0	114.0	38.40287584980472	-0.015566187312459023	1.1477141380310059
2296	31.659999999999968	0.0	1.2	30.2	1.0	93.6	85.74418649697816	-0.017782397508486925	1.3159499168395996
2297	33.469999999999956	0.0	0.0	30.0	1.0	89.0	370.7494937186338	0.009798790532497176	1.335456371307373
2298	33.07812499999999	0.0	0.0	30.0	1.0	96.5	85.86616615208774	-0.011615337641289372	1.2861328125
2299	18.01249999999996	0.0	10.8	30.6	1.0	88.6	1461.4559329120773	0.030156321851220906	1.332378625869751
2300	25.74374999999983	0.0	0.0	30.0	1.0	243.0	67.1479448869394	-0.024195360740033665	1.2476541996002197
2301	30.46666666666656	0.0	0.0	30.0	1.0	148.33333333333334	113.90560194744883	-0.0041412725936753325	1.249793291091919
2302	32.509375000000006	0.0	0.0	30.0	1.0	108.25	77.67432118514675	-0.01113747090659813	1.2959709167480469
2303	32.86562499999996	0.0	0.0	30.0	1.0	100.5	612.3267984650357	0.011658537863029998	1.2671215534210205
2304	26.365625	0.0	4.5	30.25	1.0	101.5	169.72020963731117	0.001093881997671007	1.2569847106933594
2305	30.074999999999907	0.0	0.0	30.0	1.0	157.0	79.76116846811094	-0.0011523453041808855	1.2617430686950684
2306	30.904166666666573	0.0	0.0	30.0	1.0	139.66666666666666	121.19333373309983	0.004687733854079827	1.248335599899292
2307	33.08999999999996	0.0	0.0	30.0	1.0	96.2	100.13250306387751	-0.0014509201376075361	1.2958126068115234
2308	33.02999999999999	0.0	0.0	30.0	1.0	97.4	77.83146880311759	-0.023675681374104238	1.3209354877471924
2309	34.106249999999996	0.0	0.0	30.0	1.0	76.16666666666667	87.34946440773012	-0.0021787438139906586	1.3145456314086914
2310	32.003124999999926	0.0	0.0	30.0	1.0	117.75	105.10337579974504	0.013761207442922448	1.2911689281463623
2311	31.637499999999935	0.0	0.0	30.0	1.0	125.33333333333333	71.52240037367412	-0.02446211426230897	1.237368106842041
2312	31.974999999999977	0.0	0.0	30.0	1.0	119.0	51.98021549804908	-0.006285994254382981	1.2332501411437988
2313	31.87499999999994	0.0	0.0	30.0	1.0	120.0	77.40914947386109	0.0019106080437389856	1.2632431983947754
2314	11.78749999999965	0.0	0.0	29.0	0.9666666666666667	500.0	53.58848901568276	-0.02865939779263965	1.1125564575195312
2315	33.07749999999997	0.0	0.4	30.2	1.0	89.2	84.99047675533986	-0.0023423222710735195	1.2816040515899658
2316	30.206249999999947	0.0	1.5	30.25	1.0	115.25	84.23220351301082	-0.0022129152931557494	1.2752933502197266
2317	-6.08124999999999	0.0	29.0	32.0	1.0	59.5	825.3040156856504	0.0021414005703107118	1.1567492485046387
2318	31.862499999999986	0.0	0.0	30.0	1.0	120.5	78.44022008939655	-0.007704227048763395	1.2505314350128174
2319	27.940624999999965	0.0	4.0	30.75	1.0	98.25	119.59438372246797	-0.0166511288226124	1.2984530925750732
2320	32.40833333333331	0.0	0.0	30.0	1.0	110.0	56.85361222402779	-0.0173914759181116	1.2489168643951416
2321	32.91249999999997	0.0	0.4	30.2	1.0	92.6	93.5318122464752	0.006043552012825448	1.2886054515838623
2322	32.02749999999999	0.0	1.6	30.2	1.0	74.6	118.54650549669009	-0.001579855339676364	1.291386604309082
2323	30.921874999999954	0.0	1.5	30.25	1.0	100.5	74.83687175654548	-0.0027395154083441307	1.2595467567443848
2324	30.465624999999964	0.0	3.0	30.5	1.0	71.0	119.50954685406126	0.041112098755669506	1.259186029434204
2325	33.004166666666634	0.0	0.0	30.0	1.0	98.0	62.59782004415421	-0.004621752712096711	1.2479441165924072
2326	27.79374999999986	0.0	0.0	30.0	1.0	202.0	42.043434080696116	0.009266257087432853	1.1825568675994873
2327	31.004166666666663	0.0	0.0	30.0	1.0	137.66666666666666	286.64456055633315	0.006063351175323472	1.2025437355041504
2328	33.79999999999999	0.0	0.0	30.0	1.0	82.0	90.75314147203598	-0.0197524337688879	1.3204143047332764
2329	32.99062499999999	0.0	0.5	30.25	1.0	89.25	81.42415669595026	0.019446522795921434	1.2468585968017578
2330	29.141666666666556	0.3333333333333333	0.0	30.0	1.0	165.33333333333334	69.25892929556116	-0.00857364101057113	1.2098486423492432
2331	33.09999999999994	0.0	0.0	30.0	1.0	96.0	40.6420606930626	-0.0073155762295985345	1.153550624847412
2332	29.474999999999994	0.0	2.0	30.333333333333332	1.0	116.66666666666667	63.007616535899146	0.008720048035937164	1.2629585266113281
2333	33.334374999999966	0.0	0.0	30.0	1.0	91.0	79.27009214888706	0.012535559175344832	1.292572021484375
2334	28.61666666666658	0.0	1.3333333333333333	30.666666666666668	1.0	162.66666666666666	52.80211824158117	0.006934372439461253	1.211186170578003
2335	34.02708333333331	0.0	0.0	30.0	1.0	78.0	108.45378935017463	-0.0024312075728029478	1.3307435512542725
2336	11.624999999999645	0.0	0.0	29.0	0.9666666666666667	500.0	33.22269668945025	0.012854807624108112	1.106180191040039
2337	33.637499999999996	0.0	0.0	30.0	1.0	85.33333333333333	64.91903449465919	0.021573595580734774	1.2422633171081543
2338	33.282499999999985	0.0	0.0	30.0	1.0	92.0	58.474982183411385	0.00021929646456635864	1.251384973526001
2339	33.25000000000003	0.0	0.0	30.0	1.0	93.25	2124.2853615043837	0.039140904171134694	1.2314627170562744
2340	31.197499999999962	0.0	2.0	30.4	1.0	84.8	153.98760853535214	-0.016480102811025563	1.2895314693450928
2341	32.06749999999997	0.0	1.6	30.6	1.0	83.8	130.44489367929145	-0.013932339962328589	1.3333954811096191
2342	29.115624999999973	0.0	2.5	30.75	1.0	120.0	114.7709061890213	-0.020313262408158034	1.2796170711517334
2343	31.990624999999966	0.0	0.0	30.0	1.0	118.25	72.98054062855093	-0.0022484596067818036	1.2258062362670898
2344	24.839999999999982	0.0	6.4	30.8	1.0	89.2	451.0524079262695	-0.004277682370829566	1.3172438144683838
2345	24.312499999999808	0.0	0.0	30.0	1.0	271.0	38.43312288293567	0.0030558870831502542	1.1319389343261719
2346	32.93500000000002	0.0	0.0	30.0	1.0	99.4	88.34062478257124	-0.009083086730388795	1.2697913646697998
2347	34.89374999999998	0.0	0.0	30.0	1.0	60.0	80.37093091329099	0.019702344527161592	1.1774320602416992
2348	32.509374999999956	0.0	0.0	30.0	1.0	108.25	78.86075753403685	0.0023694021183037215	1.2633912563323975
2349	33.764583333333306	0.0	0.0	30.0	1.0	83.33333333333333	91.31454366923238	-0.0031822502686743074	1.3166890144348145
2350	29.20625	0.0	1.0	30.5	1.0	156.0	731.3999125324233	0.010202036026778678	1.1683406829833984
2351	33.018749999999955	0.0	0.0	30.0	1.0	98.0	81.95613590939232	-0.015164330215006778	1.275132656097412
2352	32.47187499999996	0.0	0.0	30.0	1.0	108.25	102.83386534044445	-0.015973410697729246	1.2727446556091309
2353	32.3375	0.0	0.0	30.0	1.0	111.25	87.87995636840523	-0.04040479134563923	1.2523906230926514
2354	28.791666666666618	0.0	1.3333333333333333	30.333333333333332	1.0	150.66666666666666	74.57358594263552	0.01800682501591235	1.2182083129882812
2355	30.704166666666623	0.0	0.0	30.0	1.0	144.0	51.39946566248848	-0.016210673840831195	1.199422836303711
2356	18.83749999999976	0.0	2.0	31.0	1.0	346.0	33.135708883262616	0.006440676547150556	1.1359949111938477
2357	33.13499999999998	0.0	0.4	30.2	1.0	88.4	84.33307621384454	-0.012945154404138046	1.288651466369629
2358	18.691666666666666	0.0	9.333333333333334	30.333333333333332	1.0	112.66666666666667	213.91240746670545	-0.007899046050486297	1.205167531967163
2359	11.61249999999972	0.0	0.0	29.0	0.9666666666666667	500.0	25.685080791647465	-0.02122463615250016	1.0759286880493164
2360	33.47999999999997	0.0	0.0	30.0	1.0	88.4	140.17773637011538	-0.008291773772693672	1.37282395362854
2361	11.624999999999687	0.0	0.0	29.0	0.9666666666666667	500.0	36.61642155136979	-0.00988279156324738	1.075390100479126
2362	11.612499999999645	0.0	0.0	29.0	0.9666666666666667	500.0	33.55843246701897	-0.07393853359967198	1.072711706161499
2363	33.28750000000004	0.0	0.0	30.0	1.0	92.0	36.15045566671079	-0.05274174448160104	1.1086242198944092
2364	30.408333333333292	0.6666666666666666	0.0	30.0	1.0	130.0	57.07588903889642	0.010894986195401121	1.206881046295166
2365	31.43749999999994	0.5	0.0	30.0	1.0	114.0	82.4909201738496	-0.012391945454202044	1.270155906677246
2366	32.124999999999936	0.6666666666666666	0.0	30.0	1.0	96.0	69.64273325971618	-0.0361258306709366	1.2302095890045166
2367	30.062499999999957	0.3333333333333333	0.0	30.0	1.0	146.33333333333334	67.73291319006236	-0.029582133582430763	1.2186315059661865
2368	24.740624999999937	0.0	5.5	30.5	1.0	111.25	256.2861690409739	0.00654823439876241	1.2821335792541504
2369	32.037499999999916	0.0	0.0	30.0	1.0	117.0	46.11560739426523	0.008875319637284726	1.128279209136963
2370	34.100000000000016	0.0	0.0	30.0	1.0	76.0	32.566287093702236	-0.008060488637682564	1.104722023010254
2371	32.384374999999956	0.0	0.0	30.0	1.0	111.0	99.62127678272806	-0.020150951695343033	1.2799274921417236
2372	28.474999999999905	0.0	0.0	30.0	1.0	188.5	35.09209855199762	-0.0010812949954548366	1.1699926853179932
2373	33.329166666666715	0.0	0.0	30.0	1.0	91.33333333333333	63.70795410332258	0.005617356878115267	1.2039177417755127
2374	31.656249999999986	0.0	0.0	30.0	1.0	124.75	49.93229665429699	-0.025499995197534715	1.2009022235870361
2375	33.4925	0.0	0.0	30.0	1.0	88.0	91.69083602683259	-0.007133317034280006	1.2727086544036865
2376	32.34374999999994	0.0	0.0	30.0	1.0	111.0	67.52559417092498	-0.02303606844602855	1.2092556953430176
2377	27.584374999999945	0.0	3.5	30.25	1.0	107.5	196.11763357236276	-0.009458722000538988	1.327436923980713
2378	33.362500000000146	0.0	0.0	30.0	1.0	91.0	33.33673851533073	0.001077379591034088	1.1185827255249023
2379	1.8937499999998622	0.0	19.0	32.0	1.0	202.0	2203.8186415563973	0.037588483313718286	1.2267794609069824
2380	32.54687499999997	0.0	0.0	30.0	1.0	107.0	192.75410674792244	-0.03344060570058546	1.269685983657837
2381	27.793749999999896	0.0	2.0	30.5	1.0	155.5	113.22305814720093	-0.05600788243137549	1.228977918624878
2382	28.287499999999937	0.0	0.0	30.0	1.0	193.0	84.16059280873986	-0.03259446623077865	1.1886606216430664
2383	29.60833333333324	0.0	0.0	30.0	1.0	165.66666666666666	59.133741984285514	-0.02086046915319343	1.211151361465454
2384	32.21249999999995	0.25	0.0	30.0	1.0	106.75	65.04881605248272	-0.013856345499022031	1.2391071319580078
2385	33.14999999999995	0.0	0.0	30.0	1.0	95.2	98.77043035481495	-0.019868904835931893	1.3577673435211182
2386	32.95749999999999	0.0	0.0	30.0	1.0	98.6	87.90910986576779	-0.003045078386469651	1.2696285247802734
2387	31.799999999999947	0.0	0.0	30.0	1.0	121.75	89.99561737376983	-0.008178886468301666	1.265458345413208
2388	30.062499999999908	1.0	0.0	30.0	1.0	127.0	57.43881542587591	-0.017043464251962	1.1359694004058838
2389	30.00624999999995	0.0	2.0	30.5	1.0	110.5	91.17555287717317	-0.009135811610129416	1.2584145069122314
2390	32.08437499999993	0.0	0.0	30.0	1.0	116.0	106.02254551686912	-0.012007882984128512	1.28499174118042
2391	30.88958333333332	0.0	2.3333333333333335	30.5	1.0	82.83333333333333	143.23646555800084	0.0019847565632496018	1.3205726146697998
2392	28.524999999999956	0.0	4.0	31.0	1.0	93.0	52.5208016810533	0.0333819518698078	1.1514508724212646
2393	31.245000000000022	0.0	2.0	30.4	1.0	83.2	102.06985459765896	0.012747849216173432	1.3038153648376465
2394	11.637499999999644	0.0	0.0	29.0	0.9666666666666667	500.0	30.02871707200083	0.010970417242706964	1.0794265270233154
2395	32.1625	0.0	0.0	30.0	1.0	115.66666666666667	40.32010576181066	-0.002817157413017496	1.2046310901641846
2396	32.712499999999956	0.0	0.4	30.2	1.0	96.4	84.18036975680305	-0.012309599539236837	1.2953369617462158
2397	33.24250000000001	0.0	0.4	30.2	1.0	86.6	93.88347718701229	-0.006785534440162679	1.3224802017211914
2398	32.146874999999945	0.0	0.0	30.0	1.0	116.25	86.35578467999953	-0.005097363060242032	1.277024745941162
2399	32.9975	0.0	0.0	30.0	1.0	98.6	66.72500064851972	-0.01344952214018189	1.293189287185669
2400	33.18750000000002	0.0	0.0	30.0	1.0	94.8	90.86008983682909	0.0019793248651347106	1.365436315536499
2401	25.147499999999994	0.0	5.6	30.4	1.0	97.0	445.0741468373408	0.03409731071937411	1.3216798305511475
2402	28.09166666666665	0.0	4.333333333333333	30.333333333333332	1.0	74.33333333333333	186.70638775732922	0.013951243197990086	1.3426768779754639
2403	31.893749999999958	0.0	0.5	30.25	1.0	111.25	100.55785283286971	-0.01393932088289899	1.2840678691864014
2404	32.36874999999997	0.0	0.0	30.0	1.0	110.5	109.09444445523917	-0.025604831528230256	1.3332443237304688
2405	34.033333333333324	0.0	0.0	30.0	1.0	77.83333333333333	92.70871452643804	-0.0104948292003694	1.3449122905731201
2406	27.190624999999965	0.0	4.0	30.5	1.0	106.5	108.75392460146993	-0.022468520765243697	1.3144080638885498
2407	34.575000000000045	0.0	0.0	30.0	1.0	66.0	35.51111595581839	0.00393611721483367	1.1247293949127197
2408	33.2	0.0	0.0	30.0	1.0	93.6	70.62062213467682	0.01729873408962947	1.3056025505065918
2409	32.60624999999997	0.0	0.0	30.0	1.0	106.25	68.10936710504687	-0.0034008325740053744	1.2758660316467285
2410	33.66666666666664	0.0	0.3333333333333333	30.166666666666668	1.0	78.66666666666667	105.94149732168029	-0.005272007809889295	1.3782479763031006
2411	32.056249999999935	0.0	0.0	30.0	1.0	117.25	68.73235657748782	0.027335325701163666	1.283414363861084
2412	11.637499999999644	0.0	0.0	29.0	0.9666666666666667	500.0	47.952278087159314	-0.006901412795911747	1.114452600479126
2413	24.568749999999824	0.0	1.0	30.5	1.0	249.0	45.544701197986164	-0.010858458240615923	1.2029924392700195
2414	31.562499999999932	0.0	0.0	30.0	1.0	126.66666666666667	61.38113725903684	-0.007317159247476843	1.2493140697479248
2415	32.32499999999999	0.0	0.0	30.0	1.0	112.25	61.59078874486293	0.010869597549534801	1.2842354774475098
2416	13.304166666666623	0.0	13.333333333333334	30.666666666666668	1.0	109.33333333333333	222.25213078829532	0.025227327388367634	1.2324607372283936
2417	32.13749999999995	0.0	0.0	30.0	1.0	115.33333333333333	51.921637503741486	-0.010363750467624253	1.2275722026824951
2418	33.03749999999994	0.0	0.0	30.0	1.0	97.0	40.11927735691418	-0.00793782416828211	1.1410508155822754
2419	31.333333333333318	0.0	2.0	30.333333333333332	1.0	79.66666666666667	128.80960066417254	-0.013856355034738341	1.3461828231811523
2420	5.987500000000009	0.0	18.0	31.0	1.0	123.0	95.10223760745401	0.011864246275907694	1.1785528659820557
2421	34.27291666666668	0.0	0.0	30.0	1.0	72.5	79.71971527112979	0.017977764842537738	1.3318629264831543
2422	11.662499999999653	0.0	0.0	29.0	0.9666666666666667	500.0	48.16170516642069	-0.005595263013298681	1.1144111156463623
2423	32.76249999999996	0.0	2.0	31.0	1.0	69.0	45.18811833471196	-0.03449090531812699	1.1489040851593018
2424	32.67499999999997	0.0	0.4	30.2	1.0	97.4	95.48193374416911	0.027833986561978486	1.3050785064697266
2425	33.38749999999995	0.0	0.0	30.0	1.0	91.0	73.64298888432117	0.0035740403903981245	1.188948154449463
2426	31.406249999999957	0.0	0.0	30.0	1.0	130.0	32.50118305518	-0.002888828456782683	1.1934566497802734
2427	33.29375	0.0	0.0	30.0	1.0	92.25	86.69999306491431	0.013955703673410239	1.2604091167449951
2428	14.97499999999978	0.0	0.0	30.0	1.0	458.0	38.478630672783865	0.012309654941642168	1.1485395431518555
2429	34.68125000000001	0.0	0.0	30.0	1.0	65.0	106.12591195829378	-0.02522212650131739	1.217435598373413
2430	33.2	0.0	0.0	30.0	1.0	94.0	52.8540522644386	-0.020110875493285267	1.1843891143798828
2431	30.124999999999982	0.0	0.0	30.0	1.0	155.33333333333334	78.7504053865441	0.0003196204852350171	1.4798450469970703
2432	33.1925	0.0	0.0	30.0	1.0	94.0	73.05935698545022	0.008021902618417816	1.5719959735870361
2433	31.87499999999992	0.0	0.0	30.0	1.0	121.0	65.97641757424496	-0.039247413806917694	1.3799529075622559
2434	33.23499999999998	0.0	0.0	30.0	1.0	93.0	85.47979430907263	-0.017721599704273023	1.5393924713134766
2435	34.006249999999966	0.0	0.0	30.0	1.0	78.0	54.661592475983376	0.002345213822028118	1.490959644317627
2436	11.612499999999642	0.0	0.0	29.0	0.9666666666666667	500.0	21.224361900450763	-0.021003860458754152	1.3335833549499512
2437	33.049999999999976	0.0	0.0	30.0	1.0	97.0	71.52440349473524	0.012763134658074991	1.5391981601715088
2438	9.899999999999654	0.0	2.0	30.0	0.9666666666666667	500.0	41.66049155539341	-0.019262281106790964	1.312645435333252
2439	31.237499999999915	0.0	0.0	30.0	1.0	133.66666666666666	128.26851199610255	-0.04227125062249422	1.5543832778930664
2440	30.24583333333324	0.0	1.3333333333333333	30.666666666666668	1.0	130.33333333333334	69.72712945871291	-0.012349086176524407	1.463393211364746
2441	33.17083333333333	0.0	0.6666666666666666	30.166666666666668	1.0	78.83333333333333	92.55529997859828	0.01554478843511816	1.5754282474517822
2442	31.431250000000034	0.0	1.0	30.5	1.0	112.5	100.29672728556703	-0.01992841923323295	1.455228328704834
2443	33.37999999999998	0.0	0.0	30.0	1.0	91.4	85.06378365892748	0.005177162958233846	1.58292818069458
2444	34.97499999999999	0.0	0.0	30.0	1.0	58.0	33.936751308879174	0.015526319367206635	1.3475751876831055
2445	32.24999999999996	0.0	0.0	30.0	1.0	113.25	90.62966934174631	-0.014916870434829737	1.541100025177002
2446	35.16249999999998	0.0	0.0	30.0	1.0	55.0	45.81869437220656	0.011588266068031839	1.354827880859375
2447	33.92500000000003	0.0	0.0	30.0	1.0	79.0	29.612437269136272	-0.010525028372393152	1.358156442642212
2448	32.759374999999956	0.0	0.0	30.0	1.0	102.75	95.10740687094129	-0.020156387081651458	1.546950101852417
2449	29.637499999999967	0.0	2.5	30.75	1.0	109.0	90.11434543808701	-0.0260449026711276	1.5074291229248047
2450	32.337499999999935	0.0	0.5	30.25	1.0	102.25	84.65493161075857	0.0004542467895114815	1.503300428390503
2451	10.362499999999674	0.0	0.0	28.0	0.9333333333333333	500.0	32.53704356623615	0.01621640024977262	1.3339595794677734
2452	33.85000000000009	0.0	0.0	30.0	1.0	81.0	39.77095737812573	0.0024192905775247517	1.3401048183441162
2453	34.56785714285715	0.0	0.0	30.0	1.0	66.57142857142857	94.3670768255042	-0.001796405243843765	1.64817476272583
2454	27.318749999999962	0.0	0.0	30.0	1.0	211.5	50.52635911632929	0.01744001401566279	1.389364242553711
2455	24.174999999999933	0.0	7.0	31.75	1.0	108.25	153.7237391239159	-0.008404303969061135	1.511432409286499
2456	34.78750000000004	0.0	0.0	30.0	1.0	62.0	24.803350401350986	-0.009685718442135397	1.3631391525268555
2457	31.87187499999998	0.0	0.0	30.0	1.0	120.25	88.24466657238821	-0.041808383091734756	1.4974091053009033
2458	11.62499999999974	0.0	0.0	29.0	0.9666666666666667	500.0	25.81110216508273	0.0021269570405781906	1.3088409900665283
2459	25.899999999999835	0.0	0.0	30.0	1.0	240.0	66.16858105402876	-0.05999949890535458	1.399763584136963
2460	11.612499999999653	0.0	0.0	29.0	0.9666666666666667	500.0	15.993960860834784	-0.013296718995089472	1.2863364219665527
2461	6.974999999999665	0.0	4.0	30.0	0.9666666666666667	500.0	34.535894022153734	0.0023358014603435057	1.318100929260254
2462	9.124999999999652	0.0	0.0	27.0	0.9	500.0	10.818219399742189	0.047839924042213315	1.320425033569336
2463	11.58749999999971	0.0	0.0	29.0	0.9666666666666667	500.0	11.221864125062494	0.02155552244051962	1.3123633861541748
2464	31.921874999999922	0.0	0.0	30.0	1.0	119.5	119.04457610966399	-0.04145011645429626	1.4994745254516602
2465	31.999999999999968	0.0	0.0	30.0	1.0	117.5	92.61340370517372	-0.02668587216208473	1.5051078796386719
2466	33.09499999999995	0.0	0.0	30.0	1.0	96.0	86.82496429393584	-0.010376409676894996	1.5364680290222168
2467	29.754166666666652	0.0	0.0	30.0	1.0	162.66666666666666	73.81325207696861	0.0020059012933513662	1.4063236713409424
2468	33.18750000000003	0.0	0.5	30.25	1.0	86.25	104.65367324268799	0.015566413506607377	1.507932424545288
2469	30.899999999999903	0.0	0.0	30.0	1.0	140.0	39.013201627009636	0.023273268619934638	1.3422505855560303
2470	32.749999999999986	0.0	0.0	30.0	1.0	102.75	104.27070321814658	-0.008478256808724844	1.4917232990264893
2471	25.237499999999933	0.0	6.0	31.0	1.0	98.0	48.00036182629134	-0.009767309771943173	1.354207992553711
2472	34.06250000000002	0.0	0.0	30.0	1.0	77.0	45.39097182135175	0.01501293695946973	1.3647189140319824
2473	29.449999999999914	0.0	0.6666666666666666	30.333333333333332	1.0	157.66666666666666	70.91879459970063	-0.0089031145528477	1.4746079444885254
2474	34.02500000000005	0.0	0.0	30.0	1.0	78.0	100.94225796064707	-0.0033344549697118474	1.3737523555755615
2475	33.450000000000024	0.0	0.0	30.0	1.0	88.5	56.654513646725384	0.002911578843807419	1.3680837154388428
2476	33.12499999999998	0.0	0.0	30.0	1.0	95.6	73.25313389107522	-0.00968396738390767	1.507032871246338
