epoch	reward_pursuer	n_collisions_pursuers_with_obstacles	n_collisions_pursuers_with_pursuers	n_collisions_pursuers_with_evaders	capture_rate	episode_length	loss_value_pursuer	loss_policy_pursuer	epoch_time_s
2380	1529.2350000000067	0.0	564.0	0.0	0.4	500.0	26617.430109703924	0.03059855745982305	2.291051149368286
2381	2576.9000000000074	0.0	6.0	0.0	0.8	500.0	46225.84539458164	0.05684600325229168	2.295686960220337
2382	2503.045000000015	0.0	14.0	0.0	0.6	500.0	25760.60596942816	-0.03203510972010093	2.2976861000061035
2383	2514.380000000015	0.0	6.0	0.0	0.6	500.0	22658.081169811685	0.016414751684064376	2.2896640300750732
2384	1903.5499999999995	0.0	0.0	1.0	0.4	500.0	11761.21599044626	0.006005220021609546	2.296506643295288
2385	779.4300000000061	0.0	34.0	0.0	0.2	500.0	32684.01938464463	0.08774031223459229	2.2687597274780273
2386	2464.6700000000023	0.0	68.0	0.0	0.8	500.0	43572.34633558112	0.04891126095769743	2.280985116958618
2387	1018.1050000000047	0.0	30.0	0.0	0.4	500.0	22707.09096443583	-0.0021344691150376413	2.2590749263763428
2388	2272.7300000000014	0.0	0.0	0.0	0.8	500.0	36919.18784025009	0.04268877360882362	2.2793126106262207
2389	2726.0450000000023	0.0	0.0	0.0	0.8	500.0	23014.5641418395	0.017933725095485912	2.297588586807251
2390	837.4550000000071	0.0	6.0	0.0	0.2	500.0	15789.805429715148	-0.014790263721426862	2.2773876190185547
2391	1601.5700000000018	0.0	14.0	0.0	0.4	500.0	25989.419633144345	-0.00024828492392652777	2.276714563369751
2392	1748.1500000000058	0.0	38.0	1.0	0.6	500.0	22259.078643733636	-0.0180447855084911	2.2710728645324707
2393	1444.524999999999	0.0	820.0	0.0	0.4	500.0	21212.612190850745	0.037411834901882365	2.2669029235839844
2394	1534.535000000002	0.0	532.0	0.0	0.4	500.0	31168.042176942363	0.024525999269093376	2.2727339267730713
2395	2546.095000000007	0.0	20.0	0.0	0.6	500.0	26872.934826396406	0.009995805990904227	2.2823379039764404
2396	2465.2950000000133	0.0	0.0	0.0	0.6	500.0	27667.236656914843	0.045474734174945686	2.2747836112976074
2397	55.12500000000035	0.0	48.0	1.0	0.2	500.0	23823.84255052948	0.0659960424889905	2.2599294185638428
2398	2237.315000000012	0.0	432.0	0.0	0.6	500.0	29385.768422433677	-0.014520615828423252	2.337484121322632
2399	1944.844999999999	0.0	0.0	0.0	0.4	500.0	9318.340948432231	-0.04326513110690752	2.2972545623779297
2400	951.7949999999969	0.0	550.0	0.0	0.4	500.0	25476.20017142998	-0.012097236066559547	2.3275599479675293
2401	585.5599999999952	0.0	984.0	0.0	0.2	500.0	5854.18846282773	0.001562066092027277	2.275054454803467
2402	999.4699999999954	0.0	746.0	2.0	0.4	500.0	22532.756115151067	-0.00917392463749888	2.2850072383880615
2403	674.5949999999942	0.0	784.0	0.0	0.2	500.0	26622.9342560008	0.013900683942158258	2.282244920730591
2404	813.1300000000067	0.0	62.0	0.0	0.2	500.0	15366.251722758247	-0.0073831856480950486	2.279819965362549
2405	1068.8250000000046	0.0	28.0	1.0	0.4	500.0	24139.805550989917	-0.0025173779110038825	2.281830072402954
2406	2250.5850000000114	0.0	6.0	0.0	0.6	500.0	27922.071205447766	-0.05576682843427425	2.297299861907959
2407	2198.1600000000044	0.0	0.0	0.0	0.6	500.0	23319.116911440575	-0.0443707512748587	2.2997374534606934
2408	2502.805000000014	0.0	28.0	0.0	0.6	500.0	17601.434468899995	0.012455391734364876	2.3026182651519775
2409	1710.4449999999972	0.0	0.0	0.0	0.4	500.0	18055.43122994525	-0.0014569194624718719	2.2930386066436768
2410	1033.889999999995	0.0	1558.0	0.0	0.6	500.0	49768.83772607681	0.04800169560162339	2.2951271533966064
2411	2859.9150000000186	0.0	0.0	0.0	0.8	500.0	36740.271748825704	0.06756148274330595	2.2821238040924072
2412	3563.635000000024	0.0	4.0	0.0	0.8	500.0	26862.066574288514	0.06478532559491627	2.285442590713501
2413	544.0050000000037	0.0	6.0	1.0	0.2	500.0	15751.457185358775	-0.01640694851702337	2.2638747692108154
2414	1367.1000000000001	0.0	422.0	0.0	0.4	500.0	30807.95710308968	0.023748082568936013	2.273111581802368
2415	2296.3600000000074	0.0	10.0	0.0	0.6	500.0	43092.98753073021	0.06419103664347549	2.280472755432129
2416	951.1650000000093	0.0	0.0	0.0	0.2	500.0	6037.480235666599	-0.05323270110461326	2.268024444580078
2417	1422.5950000000005	0.0	54.0	2.0	0.4	500.0	25960.348154316733	0.020798410573513042	2.2803232669830322
2418	-30.945000000000203	0.0	16.0	0.0	0.0	500.0	11714.404732776276	0.14247521060356957	2.2685916423797607
2419	2704.865000000022	0.0	0.0	0.0	0.6	500.0	22373.233632307405	-0.01563047683502591	2.294064998626709
2420	2451.3600000000065	0.0	330.0	1.0	0.6	500.0	25300.496972259167	-0.014583997195161298	2.386427402496338
2421	1195.2300000000002	0.0	140.0	0.0	0.4	500.0	33088.51468985905	-0.003936464805554687	2.297614812850952
2422	2119.1800000000003	0.0	166.0	0.0	0.8	500.0	45563.117340252655	0.03428546068718203	2.2979540824890137
2423	2136.7450000000035	0.0	52.0	0.0	0.6	500.0	24673.347850299	0.013606647055075197	2.2981417179107666
2424	1409.090000000002	0.0	40.0	1.0	0.4	500.0	18996.260537768834	0.004492266925440432	2.28885555267334
2425	1468.4350000000009	0.0	38.0	0.0	0.6	500.0	32088.38582573686	0.0004964062596388161	2.2828316688537598
2426	908.8000000000083	0.0	8.0	0.0	0.2	500.0	8851.2002914354	-0.015633742213055076	2.2838492393493652
2427	1435.410000000002	0.0	198.0	1.0	0.4	500.0	22752.22360419182	-0.01579878505645732	2.273536205291748
2428	1621.6950000000081	0.0	244.0	0.0	0.4	500.0	29201.755659626127	0.03478056353007324	2.2920987606048584
2429	1578.8500000000033	0.0	834.0	0.0	0.4	500.0	27851.406966555478	0.00437220977769189	2.393535852432251
2430	857.285000000008	0.0	16.0	0.0	0.2	500.0	12492.000772655307	-0.0475914720214585	2.2773396968841553
2431	733.0450000000008	0.0	304.0	1.0	0.2	500.0	17685.45396946034	-0.015964124839650862	2.2758901119232178
2432	603.5950000000045	0.0	0.0	0.0	0.2	500.0	25257.83607355759	0.01405578890247924	2.272006034851074
2433	2352.7800000000093	0.0	50.0	0.0	0.6	500.0	35680.49674610712	0.025707497764888867	2.284769296646118
2434	450.82999999999663	0.0	486.0	0.0	0.2	500.0	21246.485917432554	0.020395748925491227	2.27768611907959
2435	2455.0800000000077	0.0	20.0	1.0	0.6	500.0	25051.046946359245	0.010614782231480682	2.298985004425049
2436	2295.6100000000088	0.0	132.0	0.0	0.6	500.0	33236.64796841451	-0.008163882499858485	2.296157121658325
2437	1665.6600000000024	0.0	0.0	0.0	0.4	500.0	20756.52880569146	-0.0019819070697676636	2.2858738899230957
2438	1442.0300000000066	0.0	582.0	0.0	0.4	500.0	32881.15678336274	0.03325514538994742	2.3502538204193115
2439	2385.0250000000115	0.0	854.0	0.0	0.6	500.0	25871.011372680547	0.024644475066848748	2.2852396965026855
2440	2550.9200000000055	0.0	522.0	0.0	0.6	500.0	26419.010173769962	0.009888497489301103	2.281451940536499
2441	677.0050000000006	0.0	74.0	0.0	0.4	500.0	30500.10990264318	0.0030393559827382945	2.2844653129577637
2442	1145.9200000000096	0.0	1815.0	0.0	0.4	500.0	39252.752277992746	0.038237176714849594	2.2983224391937256
2443	1767.2200000000057	0.0	32.0	2.0	0.4	500.0	23889.57993240265	-0.02817565239772622	2.3001041412353516
2444	1449.8500000000001	0.0	148.0	1.0	0.4	500.0	21194.67308280841	-0.06723598395975011	2.292532444000244
2445	2348.754999999985	0.0	1000.0	0.0	0.6	500.0	34575.88480350039	-0.0008104068920673385	2.3011655807495117
2446	-280.24500000000046	0.0	430.0	1.0	0.0	500.0	15963.682116561407	0.020904700549116906	2.2749099731445312
2447	1158.2450000000028	0.0	2.0	0.0	0.4	500.0	19297.548771765756	-0.034455136549225704	2.285282850265503
2448	2469.9250000000156	0.0	860.0	0.0	0.6	500.0	18482.954964276054	0.008621472689639685	2.3013322353363037
2449	703.8000000000018	0.0	12.0	1.0	0.4	500.0	24877.04080692575	0.030050047027486374	2.2813785076141357
2450	923.3250000000087	0.0	0.0	0.0	0.2	500.0	7180.064611318558	-0.05565817454953476	2.2743189334869385
2451	1831.1400000000008	0.0	36.0	0.0	0.4	500.0	13401.08695478922	-0.046576508669008726	2.2691564559936523
2452	713.1149999999996	0.0	528.0	1.0	0.4	500.0	49283.75612492829	0.07627217411101422	2.2682478427886963
2453	1639.8000000000034	0.0	12.0	0.0	0.4	500.0	37732.323670552854	0.04265956742000942	2.2669167518615723
2454	2551.8850000000007	0.0	310.0	0.0	0.6	500.0	36506.35411346997	-0.015433574939791112	2.286787748336792
2455	1691.7599999999973	0.0	614.0	0.0	0.6	500.0	37447.56952853764	0.03471024074374483	2.2793893814086914
2456	1681.5150000000028	0.0	16.0	0.0	0.4	500.0	20182.49041900599	-0.07423766881318529	2.274024486541748
2457	2426.8350000000087	0.0	4.0	0.0	0.6	500.0	28481.50350985589	0.0009451264508790687	2.2770652770996094
2458	1218.6449999999993	0.0	858.0	0.0	0.4	500.0	23105.089356821823	-0.000881725858748402	2.2856006622314453
2459	1824.490000000011	0.0	334.0	0.0	0.6	500.0	29189.362347011127	-0.005636680478014228	2.2888753414154053
2460	2821.0500000000134	0.0	22.0	0.0	0.8	500.0	34331.52198064699	0.0666727210678231	2.2945642471313477
2461	2694.7700000000036	0.0	0.0	0.0	0.8	500.0	41785.11861446869	0.06383222531553952	2.297384738922119
2462	1941.9350000000095	0.0	672.0	0.0	0.6	500.0	33682.04562797814	0.04917261424581842	2.298892021179199
2463	405.93500000000097	0.0	32.0	2.0	0.2	500.0	21718.83528804297	0.029347735933243416	2.262502908706665
2464	3053.84000000002	0.0	0.0	1.0	0.8	500.0	28769.454808502163	0.031898847033283086	2.286129951477051
2465	2528.060000000015	0.0	14.0	1.0	0.6	500.0	18601.3521051403	-0.03825217304558325	2.2826321125030518
2466	849.6000000000101	0.0	6.0	0.0	0.2	500.0	20881.97740996328	0.01703586237820225	2.2808680534362793
2467	917.8100000000084	0.0	14.0	0.0	0.2	500.0	9773.094131273887	-0.059792042903956275	2.2799925804138184
2468	1718.73	0.0	56.0	1.0	0.4	500.0	27850.625185529447	0.03034991532626064	2.2893736362457275
2469	58.25999999999998	0.0	612.0	2.0	0.2	500.0	52147.275383618595	0.07042545327229896	2.2745258808135986
2470	712.3250000000045	0.0	54.0	0.0	0.2	500.0	17214.09512434481	-0.04438042673580519	2.274674415588379
2471	705.3800000000056	0.0	62.0	0.0	0.2	500.0	11677.353256716486	-0.11950741633553782	2.2782578468322754
2472	1258.830000000001	0.0	14.0	0.0	0.4	500.0	25848.598462105954	-0.12567403136281743	2.2808775901794434
2473	875.8500000000083	0.0	28.0	0.0	0.2	500.0	9210.421447325787	-0.12658152906168177	2.280655860900879
2474	1376.8100000000018	0.0	840.0	0.0	0.6	500.0	35763.01189345118	0.002185243672178285	2.292560577392578
2475	1254.459999999999	0.0	490.0	0.0	0.4	500.0	27574.983995099115	-0.03343731641032121	2.2832741737365723
2476	1750.4699999999973	0.0	22.0	0.0	0.4	500.0	22185.843565220697	-0.0037521150257108504	2.2899460792541504
2477	1798.8200000000002	0.0	4.0	0.0	0.4	500.0	19233.19098413913	0.0020580239883571383	2.294071674346924
2478	792.6800000000064	0.0	20.0	1.0	0.2	500.0	14742.295679284478	0.01943063653448623	2.27874755859375
2479	2405.145000000013	0.0	18.0	0.0	0.6	500.0	27389.181672646697	0.013434299504233013	2.2885806560516357
2480	2230.3050000000035	0.0	0.0	4.0	0.6	500.0	30055.761113142617	0.039008008507680554	2.308354616165161
2481	1786.6949999999995	0.0	22.0	0.0	0.4	500.0	19736.693611104107	0.01264773194265774	2.2943549156188965
2482	1646.4449999999974	0.0	24.0	0.0	0.4	500.0	27127.119346527834	0.026243931819751636	2.30476450920105
2483	2186.195000000012	0.0	452.0	1.0	0.6	500.0	23098.445328727197	0.0013676223874175848	2.3069875240325928
2484	712.5150000000001	0.0	320.0	2.0	0.6	500.0	52531.33145575513	-0.01195306705691795	2.295001268386841
2485	391.52500000000146	0.0	122.0	1.0	0.2	500.0	19938.950586242252	-0.02456761356647789	2.2836432456970215
2486	2466.3500000000095	0.0	36.0	0.0	0.6	500.0	30033.54954300351	0.0028276417285248074	2.304943561553955
2487	3017.664999999999	0.0	12.0	0.0	0.8	500.0	20542.68435004624	-0.00778569748198874	2.310138463973999
2488	1938.5649999999985	0.0	278.0	4.0	0.6	500.0	39047.38096019297	0.012989302615543872	2.292647361755371
2489	2722.0150000000217	0.0	2.0	0.0	0.6	500.0	41803.653257982885	-0.0388811747940898	2.3024799823760986
2490	1958.1550000000013	0.0	0.0	0.0	0.6	500.0	23177.03036593473	0.0032210052065600437	2.293088674545288
2491	2872.8400000000297	0.0	0.0	0.0	0.6	500.0	16309.209504970513	0.007442455162116729	2.305384397506714
2492	2562.7050000000136	0.0	14.0	0.0	0.6	500.0	21400.08417527863	0.0040948476433255296	2.298624038696289
2493	-76.81499999999939	0.0	88.0	0.0	0.0	500.0	6681.650346279219	0.016618315987612615	2.259840726852417
2494	1807.135	0.0	28.0	0.0	0.4	500.0	21916.255776002305	0.029583373907134336	2.286019802093506
2495	-32.09500000000021	0.0	12.0	0.0	0.0	500.0	1932.672122591482	-0.04424846201544488	2.409372568130493
2496	2866.090000000027	0.0	0.0	0.0	0.6	500.0	14087.89485773053	0.008272180203088453	2.307271718978882
2497	1405.7750000000026	0.0	312.0	2.0	0.4	500.0	29527.751663828003	0.04129854039907361	2.292304515838623
2498	2531.2850000000176	0.0	2.0	0.0	0.6	500.0	26700.024331338027	0.0007504340791776429	2.300602912902832
2499	640.4749999999973	0.0	510.0	1.0	0.2	500.0	17610.113975105403	-0.010157701420879258	2.293560028076172
2500	1839.9299999999944	0.0	1242.0	0.0	0.6	500.0	45327.73416554367	0.028990928030314302	2.3525047302246094
2501	-29.420000000000243	0.0	10.0	0.0	0.0	500.0	4266.131923019382	0.09418114494189707	2.2547833919525146
2502	862.8950000000069	0.0	4.0	1.0	0.2	500.0	22153.252004099337	0.0358072922068782	2.285364866256714
2503	1694.1400000000053	0.0	150.0	0.0	0.4	500.0	31336.229187956324	0.0064082456396110975	2.294186592102051
2504	3636.3750000000337	0.0	0.0	0.0	0.8	500.0	30927.30628702301	0.024742159430705797	2.31683087348938
2505	1239.7099999999923	0.0	922.0	3.0	0.4	500.0	63592.06188976488	0.021285609337251363	2.30167555809021
2506	1289.7250000000006	0.0	596.0	0.0	0.4	500.0	30214.456958882256	0.02654114119871464	2.294241189956665
2507	1566.1900000000007	0.0	36.0	0.0	0.4	500.0	20869.31456473484	0.014398326039195806	2.2905523777008057
2508	833.3450000000079	0.0	8.0	0.0	0.2	500.0	8891.45586292257	-0.07830836141868895	2.2883005142211914
2509	1736.2150000000029	0.0	86.0	0.0	0.4	500.0	22584.173317708737	-0.022406916982764886	2.293185234069824
2510	1981.8000000000056	0.0	152.0	0.0	0.6	500.0	26669.003656808076	-0.04048675878230532	2.3012728691101074
2511	2719.4750000000217	0.0	6.0	0.0	0.6	500.0	21972.02399598718	-0.018715518986058097	2.276063919067383
2512	2046.6349999999982	0.0	96.0	0.0	0.6	500.0	30423.304747507358	-0.03027061556937012	2.2757999897003174
2513	1057.7849999999953	0.0	830.0	0.0	0.4	500.0	29417.088990727654	0.03490055976228577	2.270716667175293
2514	2462.1150000000125	0.0	0.0	0.0	0.6	500.0	24407.411627483096	-0.0013911728057440095	2.2745609283447266
2515	1568.2450000000003	0.0	1448.0	1.0	0.4	500.0	45069.583673288325	0.05043634342140479	2.2804453372955322
2516	2478.84500000002	0.0	964.0	0.0	0.6	500.0	18789.787294788708	0.03745645586876063	2.2993662357330322
2517	1859.944999999997	0.0	6.0	0.0	0.4	500.0	15459.882410672892	-0.020923025382356183	2.287858724594116
2518	3126.1400000000085	0.0	0.0	0.0	0.8	500.0	29893.20194921552	0.028534199062977723	2.294682264328003
2519	1622.6950000000015	0.0	0.0	0.0	0.4	500.0	21426.095733090748	-0.0019460351118923507	2.2856783866882324
2520	1802.0700000000038	0.0	32.0	0.0	0.4	500.0	21660.21252199566	-0.010168271308622466	2.2907919883728027
2521	908.9050000000086	0.0	10.0	0.0	0.2	500.0	7495.420595178546	-0.05289090965405647	2.276643753051758
2522	1845.7849999999974	0.0	952.0	1.0	0.6	500.0	23841.23243570259	0.04548134314235157	2.2901885509490967
2523	807.234999999998	0.0	1838.0	3.0	0.6	500.0	37744.41012342811	0.04125726731360574	2.2868897914886475
2524	1344.3799999999983	0.0	66.0	0.0	0.4	500.0	28342.145248785517	-0.06478796493483165	2.282282829284668
2525	1703.9549999999995	0.0	32.0	0.0	0.6	500.0	33553.84682084965	-0.034227184645824964	2.267759084701538
2526	2219.440000000004	0.0	68.0	0.0	0.6	500.0	37649.92667992102	-0.028941899219091488	2.3893651962280273
2527	2103.165000000007	0.0	216.0	2.0	0.6	500.0	49991.41952030902	0.024670997533022196	2.2895772457122803
2528	1694.8650000000139	0.0	478.0	0.0	0.4	500.0	28329.160657063523	0.024658866973750602	2.2934155464172363
2529	1861.0549999999998	0.0	26.0	1.0	0.6	500.0	30249.287949543526	-0.026486277150997058	2.2930307388305664
2530	1452.4150000000047	0.0	316.0	3.0	0.4	500.0	28670.574049703755	-0.010762543919181583	2.295665979385376
2531	2342.610000000015	0.0	572.0	0.0	0.6	500.0	29628.353269876232	0.013809182006013374	2.3006298542022705
2532	314.5750000000007	0.0	218.0	0.0	0.2	500.0	21926.911673824612	0.009885053756147571	2.2678396701812744
2533	1634.1199999999994	0.0	480.0	0.0	0.6	500.0	35005.52501174029	-0.03459252919941358	2.284025192260742
2534	1919.67	0.0	202.0	0.0	0.6	500.0	41938.84652634375	0.011730757919875896	2.2899398803710938
2535	2694.250000000021	0.0	18.0	1.0	0.8	500.0	27367.644808578683	0.023471451129494666	2.3039190769195557
2536	1510.199999999998	0.0	2.0	4.0	0.4	500.0	23065.06543860978	-0.008496710239612697	2.424621820449829
2537	800.8650000000042	0.0	0.0	0.0	0.4	500.0	25621.31660507969	0.011391964939690346	2.28847599029541
2538	1562.1000000000033	0.0	18.0	1.0	0.4	500.0	41245.99993114947	0.06774317348122882	2.2966063022613525
2539	373.7549999999986	0.0	1158.0	0.0	0.2	500.0	26254.473854849322	0.06298986416267692	2.2812392711639404
2540	855.7750000000078	0.0	6.0	0.0	0.2	500.0	13587.295303511864	-0.03237748193870538	2.2853829860687256
2541	1646.6100000000038	0.0	4.0	0.0	0.4	500.0	22363.95608906503	-0.027246038009612266	2.2877755165100098
2542	2136.6600000000017	0.0	0.0	1.0	0.6	500.0	28727.337983418616	-0.048122701415254085	2.2929024696350098
2543	545.3099999999948	0.0	638.0	0.0	0.2	500.0	15705.622635212916	-0.0178271813920627	2.2928452491760254
2544	1127.0299999999995	0.0	260.0	2.0	0.4	500.0	43741.67343999311	0.03923077126130093	2.2999658584594727
2545	904.2700000000079	0.0	28.0	0.0	0.2	500.0	16361.199657658988	-0.04629565810167724	2.285287618637085
2546	1583.859999999999	0.0	0.0	0.0	0.4	500.0	19021.69401002705	-0.029039711683657158	2.2863516807556152
2547	1179.975000000001	0.0	916.0	0.0	0.4	500.0	30286.58560789763	-0.021694025544806806	2.2920050621032715
2548	634.7950000000023	0.0	96.0	1.0	0.4	500.0	24594.42738875557	-0.02076538359028074	2.278902530670166
2549	894.4650000000029	0.0	0.0	9.0	0.4	500.0	30041.19777787826	-0.005106839536980579	2.279491424560547
2550	798.2500000000042	0.0	1280.0	0.0	0.6	500.0	32673.95262763646	0.024891234538490126	2.293231964111328
2551	951.2350000000031	0.0	840.0	0.0	0.4	500.0	24650.335574802633	0.020171063648396503	2.272411584854126
2552	1437.264999999999	0.0	792.0	0.0	0.6	500.0	24642.765618040554	-0.057412086050508335	2.2979538440704346
2553	1117.349999999997	0.0	514.0	1.0	0.4	500.0	32990.96944827394	0.03150020338885668	2.279801845550537
2554	1422.7049999999922	0.0	2284.0	0.0	0.6	500.0	37774.763549189	0.016809164661850777	2.296581506729126
2555	731.2649999999973	0.0	550.0	4.0	0.2	500.0	24445.734627868296	0.03155922755738252	2.2765161991119385
2556	601.5150000000062	0.0	760.0	0.0	0.4	500.0	28261.89988370276	-0.001009477918277603	2.2863223552703857
2557	1866.8849999999943	0.0	0.0	0.0	0.4	500.0	19985.013917294153	-0.09304906880279436	2.2918760776519775
2558	2370.915	0.0	558.0	0.0	1.0	446.0	82962.11505387173	0.04914127819867128	2.3167545795440674
2559	3159.2150000000224	0.0	2.0	1.0	0.8	500.0	46838.76495323412	-0.01233243212695203	2.2978873252868652
2560	1676.0350000000035	0.0	0.0	1.0	0.4	500.0	27879.138501671434	-0.06472005267802651	2.2936811447143555
2561	-75.34999999999944	0.0	88.0	0.0	0.0	500.0	8755.882248415362	0.06210050259575991	2.392070770263672
2562	2572.130000000016	0.0	0.0	0.0	0.6	500.0	28521.924573888613	0.009497879637560231	2.2948145866394043
2563	2341.665000000003	0.0	876.0	0.0	0.8	500.0	41970.33898493257	0.02728612158260554	2.2997488975524902
2564	1657.285	0.0	8.0	0.0	0.4	500.0	16602.532159271395	0.006897797042258722	2.288257360458374
2565	2675.1000000000204	0.0	0.0	0.0	0.6	500.0	16949.10840094197	0.003171778838631917	2.300788402557373
2566	1328.324999999989	0.0	1176.0	1.0	0.6	500.0	44276.57552198386	0.01042041401580366	2.297942638397217
2567	1308.6850000000027	0.0	78.0	0.0	0.4	500.0	22690.30558050897	-0.025561051826447766	2.29573392868042
2568	1304.7350000000051	0.0	2.0	0.0	0.4	500.0	13126.751995919156	-0.050404059074177845	2.2869293689727783
2569	2232.1500000000074	0.0	384.0	0.0	0.6	500.0	25000.084687368144	-0.02886186025943026	2.295353412628174
2570	2588.810000000004	0.0	8.0	1.0	0.6	500.0	16030.03408816066	-0.02786393099614883	2.3029541969299316
2571	610.9250000000021	0.0	230.0	0.0	0.2	500.0	37770.899698398374	-0.015588566860718647	2.2809290885925293
2572	2703.1300000000074	0.0	100.0	0.0	0.6	500.0	27708.557806266057	0.024132995060269394	2.3005211353302
2573	690.4199999999994	0.0	290.0	2.0	0.4	500.0	52116.7462820967	0.05063288365258157	2.2723023891448975
2574	903.3700000000078	0.0	18.0	0.0	0.2	500.0	12405.496605185503	-0.0489085774084864	2.2805492877960205
2575	2338.9350000000095	0.0	34.0	0.0	0.6	500.0	27206.053093974486	-0.016085073876583877	2.2861948013305664
2576	1267.115000000011	0.0	286.0	0.0	0.2	500.0	30413.98847772912	0.008090927066326527	2.286971092224121
2577	1040.7149999999945	0.0	2448.0	2.0	0.6	500.0	47883.26091451229	0.03904165263533507	2.2936034202575684
2578	2065.1000000000095	0.0	514.0	3.0	0.6	500.0	43195.67703739591	-0.022289434524828042	2.294572591781616
2579	1152.0650000000003	0.0	152.0	0.0	0.4	500.0	44740.572796499706	-0.03467686729886167	2.2827041149139404
2580	1874.1099999999976	0.0	114.0	1.0	0.6	500.0	37254.24739330602	-0.05128088939332033	2.289884328842163
2581	2548.665000000001	0.0	298.0	0.0	0.6	500.0	43629.50867627499	0.003633532160724776	2.2943503856658936
2582	1462.2050000000024	0.0	382.0	4.0	0.4	500.0	40147.37637961276	0.05435457397035746	2.287104606628418
2583	785.5399999999971	0.0	851.0	4.0	0.4	500.0	29305.209698402003	0.018964793852067823	2.280421018600464
2584	1567.4950000000024	0.0	38.0	1.0	0.4	500.0	26446.22029877776	0.006656905034639138	2.2837111949920654
2585	1674.539999999992	0.0	728.0	1.0	0.6	500.0	28295.698933080937	0.00578114518296065	2.295269250869751
2586	1377.0999999999963	0.0	1746.0	3.0	0.6	500.0	28040.493077695133	0.006559352648176608	2.2981133460998535
2587	951.0399999999931	0.0	888.0	0.0	0.4	500.0	20627.105813831655	0.021837977127215316	2.302441120147705
2588	731.3150000000062	0.0	18.0	0.0	0.2	500.0	19703.63152082392	0.007688401175284797	2.2639505863189697
2589	2011.1300000000003	0.0	40.0	0.0	0.8	500.0	41931.83615591557	-0.02263811987229222	2.28631329536438
2590	669.5249999999951	0.0	652.0	0.0	0.2	500.0	22482.805384848372	-0.020631781492963814	2.2781355381011963
2591	332.2849999999995	0.0	1532.0	0.0	0.2	500.0	19159.6755950755	0.022448639833928995	2.2849435806274414
2592	1728.0349999999955	0.0	24.0	0.0	0.4	500.0	18439.586781965092	-0.059252269339530234	2.2859556674957275
2593	1765.9200000000005	0.0	18.0	1.0	0.6	500.0	42219.66856088856	0.01021489891293044	2.286424160003662
2594	1114.9000000000044	0.0	0.0	1.0	0.4	500.0	27739.93835558311	0.010447154557486809	2.2955734729766846
2595	1025.760000000003	0.0	120.0	1.0	0.4	500.0	23072.98675406172	0.004243795118035243	2.285801410675049
2596	2487.6100000000065	0.0	14.0	0.0	0.6	500.0	23363.085153968623	-0.0002214878457899687	2.3761136531829834
2597	152.8500000000001	0.0	56.0	7.0	0.2	500.0	14255.051228929104	0.015082575779532181	2.2573442459106445
2598	801.715000000003	0.0	710.0	0.0	0.4	500.0	31243.316929151424	0.03569153286604879	2.268911600112915
2599	1396.285000000004	0.0	26.0	0.0	0.6	500.0	28456.527621132278	-0.03581970369703372	2.266801357269287
2600	824.5850000000024	0.0	40.0	0.0	0.4	500.0	19442.420489935546	-0.01057190819751978	2.3129637241363525
2601	2764.3200000000043	0.0	18.0	0.0	0.6	500.0	20643.211206298714	0.014277102899582656	2.2816269397735596
2602	627.5649999999995	0.0	634.0	0.0	0.2	500.0	26061.22658821548	0.03827823344937905	2.2872133255004883
2603	1573.9250000000022	0.0	104.0	0.0	0.4	500.0	42278.66352637781	0.031194350469390703	2.289486885070801
2604	639.9400000000049	0.0	20.0	0.0	0.2	500.0	14855.72230299558	-0.023229588623373775	2.280702590942383
2605	1558.3499999999995	0.0	8.0	1.0	0.4	500.0	23526.322638681395	-0.06200993198872611	2.4601471424102783
2606	835.9850000000044	0.0	1474.0	0.0	0.4	500.0	27780.363898504886	-0.0005536266269645523	2.295762538909912
2607	2620.1950000000193	0.0	8.0	0.0	0.6	500.0	31055.338135217717	0.026997999035233807	2.2770612239837646
2608	1687.604999999992	0.0	728.0	3.0	0.4	500.0	21945.066657091054	-0.030708927754533887	2.2767109870910645
2609	1103.8799999999978	0.0	1568.0	1.0	0.6	500.0	37423.947761453055	0.02778294241944476	2.2742412090301514
2610	2549.4650000000142	0.0	0.0	0.0	0.6	500.0	30903.077523890282	-0.024829818524000073	2.2749369144439697
2611	2108.384999999993	0.0	950.0	1.0	0.6	500.0	22657.288715207833	-0.028003538699581398	2.2937870025634766
2612	1157.630000000002	0.0	26.0	1.0	0.4	500.0	20763.51484446474	-0.016772312872456896	2.280452013015747
2613	1814.425000000005	0.0	0.0	0.0	0.6	500.0	34694.881261755996	0.01064885857016403	2.2879276275634766
2614	1842.9299999999992	0.0	0.0	0.0	0.4	500.0	13717.829636868966	-0.022062577632647865	2.298295259475708
2615	2299.225000000013	0.0	702.0	0.0	0.6	500.0	40333.998290290765	0.06119187006617827	2.297208309173584
2616	1627.8199999999956	0.0	60.0	0.0	0.4	500.0	21717.194048054185	0.031390531261324406	2.290208101272583
2617	2607.015000000023	0.0	946.0	0.0	0.8	500.0	37592.057892523866	0.01723324838870359	2.306278944015503
2618	873.6500000000076	0.0	34.0	0.0	0.2	500.0	12796.949182873968	-0.047794280499963475	2.2831101417541504
2619	1942.6250000000036	0.0	2.0	0.0	0.6	500.0	29257.139315233184	-0.012480276975936207	2.288543462753296
2620	2278.559999999998	0.0	270.0	0.0	0.8	500.0	40268.3368138334	0.023708372711922672	2.3001656532287598
