epoch	reward_evader	n_collisions_evaders_with_obstacles	n_collisions_evaders_with_pursuers	n_collisions_evaders_with_evaders	capture_rate	episode_length	loss_value_evader	loss_policy_evader	epoch_time_s
774	-26.099093214110187	0.0	30.0	0.0	1.0	299.0	28.71044267019745	-0.19835630669340948	1.8867523670196533
775	-31.362150637546772	0.0	30.0	0.0	1.0	255.0	19.394467815688195	-0.05051956729419639	1.82509446144104
776	-26.524709255927238	0.0	30.0	0.0	1.0	324.0	23.742306414872616	-0.1170600497046335	1.7965505123138428
777	-26.849944183182462	0.0	30.0	0.0	1.0	365.0	17.45724819853613	-0.017738489222489218	1.8599097728729248
778	-22.46533381960188	0.0	30.0	0.0	1.0	380.0	19.580470345136217	-0.02719942402282461	1.826235055923462
779	1.4954418647266026	0.0	26.0	0.0	0.8666666666666667	500.0	21.711785630481323	-0.05505949479812266	1.7364869117736816
780	-34.11974390336246	0.0	30.0	2.0	1.0	189.0	17.132365272820643	0.06512851985181367	1.875558853149414
781	-27.502587224701607	0.0	30.0	0.0	1.0	262.0	19286.77460782994	0.1222071363581549	1.858501672744751
782	-32.818031355316265	0.0	30.0	3.0	1.0	232.5	23.714140070200408	0.027628578441565885	1.9197487831115723
783	-11.306847953432332	0.0	29.0	10.0	0.9666666666666667	500.0	57.98326652175969	-0.18490904237024566	1.5889289379119873
784	-25.390675130455644	0.0	30.0	0.0	1.0	350.0	86.08813505603185	-0.25043439228118397	1.7457187175750732
785	-5.574857404553597	0.0	29.0	0.0	0.9666666666666667	500.0	160.98278534649435	-0.27972615521644506	1.6321561336517334
786	-34.12248756558593	0.0	30.0	2.0	1.0	176.0	59.8577625070484	-0.27018005581266125	1.7912542819976807
787	-21.230661457787185	0.0	30.0	0.0	1.0	406.0	21.439402971995595	-0.14802018154883584	1.709843635559082
788	-30.157318653191318	0.0	30.0	0.0	1.0	226.0	113.77787034865295	-0.26936525663849337	1.8669724464416504
789	-22.356841126427963	0.0	30.0	0.0	1.0	398.0	27.75484957805452	-0.18522202976742	1.7847018241882324
790	-31.478307829455286	0.0	30.0	0.0	1.0	253.0	21.24270161922327	-0.05199184074078704	1.7493784427642822
791	-29.62632100749951	0.0	30.0	0.0	1.0	241.0	38.967888743175685	-0.16806792470249088	1.813159704208374
792	-7.874163455767035	0.0	29.0	0.0	0.9666666666666667	500.0	12.150732762508586	-0.17942016891356016	1.517902135848999
793	-26.45614601214799	0.0	30.0	0.0	1.0	295.0	20.21349512888465	-0.036119001085229946	1.8713281154632568
794	-28.32784661148262	0.0	30.0	0.0	1.0	293.0	19.15393807634146	-0.015751983426589827	1.9397079944610596
795	-26.819089725819953	0.0	30.0	0.0	1.0	336.0	20.743589560304173	-0.09105280825093141	1.7858021259307861
796	-32.32571528733118	0.0	30.0	0.0	1.0	202.0	20.320192780847357	-0.018884421923301534	1.738790512084961
797	-27.31382261985403	0.0	30.0	0.0	1.0	273.0	19.703739730522887	0.02931653546645227	1.8412461280822754
798	-24.834484311186557	0.0	30.0	0.0	1.0	402.0	11.665605394646493	0.04882950396445053	1.8103446960449219
799	-6.89787367702085	0.0	29.0	2.0	0.9666666666666667	500.0	17.09660102169806	-0.10727691449961664	1.5886471271514893
800	-46.915990624656835	0.0	30.0	21.0	1.0	217.5	620.9713894119498	0.09136289846573732	2.123384475708008
801	-26.51228615298755	0.0	30.0	0.0	1.0	311.0	14.04234868356861	-0.029272638571489307	1.8892364501953125
802	-34.2739765563486	0.0	30.0	10.0	1.0	397.0	70.68067383760211	-0.034273551007505766	1.9133360385894775
803	-30.39975652087861	0.0	30.0	0.0	1.0	240.0	17.955592736875904	-0.09535737746226061	1.857982873916626
804	-29.389322866762626	0.0	30.0	0.0	1.0	246.5	20.270396096826396	-0.10423047819226337	1.7985916137695312
805	-27.73034882609589	0.0	30.0	0.0	1.0	295.0	12.192825713935797	-0.0661581259248754	1.829267978668213
806	-6.335400324306937	0.0	29.0	0.0	0.9666666666666667	500.0	12.700493418887245	-0.022527748861007335	1.61952805519104
807	-31.664177967189154	0.0	30.0	2.0	1.0	212.0	16.490358461516777	-0.14418239755147996	1.8423902988433838
808	2.4691537893407434	0.0	27.0	0.0	0.9	500.0	31.51589621181428	-0.13535554504126338	1.6538379192352295
809	-30.53607205307003	0.0	30.0	0.0	1.0	256.0	13.189513000251328	-0.07248551633789481	1.8240375518798828
810	-30.396250193542194	0.0	30.0	0.0	1.0	216.0	15.523153835204818	0.04607284859138933	2.0337753295898438
811	-7.932489501185563	0.0	29.0	0.0	0.9666666666666667	500.0	11.823985386600112	0.004251550470356451	1.5903105735778809
812	1.4976938277007439	0.0	27.0	0.0	0.9	500.0	17.51332335438043	-0.021815745570645608	1.6975586414337158
813	-32.96756457854623	0.0	30.0	0.0	1.0	247.0	18.514908123574177	0.11407996125888212	1.909799337387085
814	-25.966493719416246	0.0	30.0	0.0	1.0	334.0	21.191932554293224	0.17400559339937746	1.9068901538848877
815	-26.24817502431412	0.0	30.0	0.0	1.0	385.0	15.316625999269624	0.07672082100936306	2.036245107650757
816	-29.98354768624991	0.0	30.0	0.0	1.0	227.0	14.436232063409802	0.03229224314023587	1.9250752925872803
817	-25.84632807967594	0.0	30.0	0.0	1.0	315.0	14.98324063274865	-0.0003363967196312398	1.8711538314819336
818	-79.67299435825652	0.0	30.0	86.0	1.0	226.0	1051.2414378451078	0.09713139828741364	1.8738155364990234
819	-10.845162696735724	0.0	29.0	0.0	0.9666666666666667	500.0	13.50805444770427	0.008659694601458212	1.6910905838012695
820	-20.306968639417438	0.0	30.0	0.0	1.0	450.0	15.610901845383646	-0.06822567389997249	1.8289690017700195
821	-6.373004648397887	0.0	29.0	0.0	0.9666666666666667	500.0	18.960329168910963	-0.0797993265995471	1.6873095035552979
822	-22.63062142573907	0.0	30.0	0.0	1.0	402.0	15.799860523211223	0.07092569977165993	1.7742605209350586
823	-6.752755019468409	0.0	29.0	0.0	0.9666666666666667	500.0	14.983033606606282	-0.05931883596551159	1.6763911247253418
824	-8.516709356843355	0.0	29.0	2.0	0.9666666666666667	500.0	15.690206302940133	0.01991020511952403	1.690464973449707
825	-28.56720633173071	0.0	30.0	0.0	1.0	362.0	26.102983121115376	0.01600949595109264	1.853830099105835
826	-19.009216413447565	0.0	30.0	0.0	1.0	488.0	18.190997051914575	0.019104797683587967	1.8260259628295898
827	-33.51590940048926	0.0	30.0	0.0	1.0	331.0	51.38244345118029	0.008291587737218015	1.879807710647583
828	-13.867994264593175	0.0	29.0	0.0	0.9666666666666667	500.0	20.080270987534263	-0.10365207819827599	1.635650634765625
829	-28.864176457618495	0.0	30.0	0.0	1.0	287.0	15.320690000085724	0.01667266569253927	1.8689067363739014
830	-2.0716454601057253	0.0	28.0	0.0	0.9333333333333333	500.0	12.814122137120458	0.018293792428959343	1.7252979278564453
831	-6.0968024997696775	0.0	28.0	0.0	0.9333333333333333	500.0	14.285438775278871	0.08425842554956012	1.8571510314941406
832	-9.884175511492595	0.0	29.0	0.0	0.9666666666666667	500.0	18.10228796365595	-0.05570585147143686	1.8551874160766602
833	-10.472440193603639	0.0	29.0	0.0	0.9666666666666667	500.0	15.785114792746768	-0.09935999764659974	1.5879261493682861
834	-70.31814434169252	0.0	29.0	128.0	0.9666666666666667	500.0	5434.9710368681535	0.07562691527475125	1.6366913318634033
835	7.4342152063273454	0.0	24.0	0.0	0.8	500.0	52.96434762906013	-0.2625618316521855	1.7773172855377197
836	-30.066599790560197	0.0	30.0	0.0	1.0	292.0	27.57261763155314	-0.16519842769843393	1.948408603668213
837	-9.704348953049639	0.0	29.0	0.0	0.9666666666666667	500.0	43.25031620840387	-0.20533345666184985	1.7852811813354492
838	5.1102402822091495	0.0	25.0	0.0	0.8333333333333334	500.0	64.33272823194363	-0.3300614535831382	1.7545948028564453
839	-2.0915168855433857	0.0	27.0	6.0	0.9	500.0	44.114375470439015	-0.10956338039718608	1.749908447265625
840	-8.721865776266593	0.0	29.0	0.0	0.9666666666666667	500.0	17.423358489764013	-0.042194044118897676	1.7238185405731201
841	-1.6946128851885114	0.0	28.0	0.0	0.9333333333333333	500.0	18.277413541777936	-0.10561646814820656	1.6795599460601807
842	-24.93129801193178	0.0	30.0	0.0	1.0	342.0	20.12221203892334	0.03245273695813081	1.9264044761657715
843	-31.303606138294988	0.0	30.0	2.0	1.0	220.0	41.101281111293154	0.10271149851849075	1.9161546230316162
844	-4.896432371713934	0.0	27.0	0.0	0.9	500.0	22.39239979923497	-0.060604734340180835	1.819847583770752
845	-8.701921971016272	0.0	29.0	0.0	0.9666666666666667	500.0	13.555375987494262	-0.025180264032041974	1.6308002471923828
846	5.512133094533152	0.0	23.0	0.0	0.7666666666666667	500.0	13.886929697372674	0.020813759107582923	1.8406486511230469
847	-32.407893931739345	0.0	30.0	2.0	1.0	211.5	22.328431247476125	0.08139637952836688	2.0448694229125977
848	-25.16220896228315	0.0	30.0	0.0	1.0	361.0	18.526194047807977	0.18398835994212617	1.9030742645263672
849	-5.417561545849745	0.0	28.0	0.0	0.9333333333333333	500.0	20.853221017285613	-0.015009479201031295	1.8045461177825928
850	-8.28951803338406	0.0	29.0	0.0	0.9666666666666667	500.0	17.118074178626525	0.011439864092748813	1.7353479862213135
851	-27.758219177024205	0.0	30.0	0.0	1.0	343.0	15.608631111884462	0.020122681116724092	1.9824249744415283
852	-29.222888749319697	0.0	30.0	0.0	1.0	428.0	13.604316988863882	0.013940942037038799	1.8996210098266602
853	-9.235803418864503	0.0	29.0	0.0	0.9666666666666667	500.0	19.67426199236424	-0.02385374879728245	1.8307485580444336
854	-2.5291881231339364	0.0	28.0	0.0	0.9333333333333333	500.0	14.378213954290434	-0.05053728407781485	1.7410154342651367
855	-26.113595238938075	0.0	30.0	0.0	1.0	365.0	12.610388320148397	-0.0008891376236141912	1.9589707851409912
856	-26.8267825273811	0.0	30.0	0.0	1.0	382.0	15.824403937912212	-0.0074648632611107515	1.927100419998169
857	-34.79362535202601	0.0	30.0	0.0	1.0	398.0	12.266434519915787	-0.02861438485203405	1.909226417541504
858	-31.45488601516947	0.0	30.0	0.0	1.0	460.0	13.126197083689851	-0.008890787694215793	1.9619040489196777
859	-8.692404512038514	0.0	29.0	0.0	0.9666666666666667	500.0	15.641182730097531	-0.021022195631178214	1.7767970561981201
860	-43.037916671231145	0.0	30.0	4.0	1.0	336.0	19.978482005805592	-0.004577673933461645	2.01342511177063
861	-0.6713785245015493	0.0	28.0	0.0	0.9333333333333333	500.0	16.620599633372322	-0.07195830228486487	1.7487735748291016
862	-7.318932196362891	0.0	28.0	0.0	0.9333333333333333	500.0	17.988071933472263	-0.07138204537647164	1.8380403518676758
863	-28.169896361846387	0.0	30.0	0.0	1.0	344.0	13.732100193414311	-0.012804774789384049	1.9909207820892334
864	-10.606527119041843	0.0	29.0	0.0	0.9666666666666667	500.0	16.304237049775015	-0.010814282296018437	1.888387680053711
865	-9.660055590197148	0.0	28.0	0.0	0.9333333333333333	500.0	15.073057463031653	-0.04825556565981478	1.7822346687316895
866	-12.547509292716253	0.0	28.0	0.0	0.9333333333333333	500.0	13.87357725831485	0.049076832890133	1.7751812934875488
867	-21.83961794417795	0.0	30.0	0.0	1.0	440.0	15.48831138649001	-0.027642630530673926	1.9003596305847168
868	-34.27738066063779	0.0	30.0	0.0	1.0	464.0	13.379960773231431	-0.06965162676283715	1.9104795455932617
869	-26.98331589031606	0.0	30.0	0.0	1.0	429.0	13.960655963732057	-0.07578338633284572	1.9574847221374512
870	-18.019571764093577	0.0	30.0	0.0	1.0	479.0	14.791218796642525	-0.09985822672601263	1.8352034091949463
871	-7.590811906188095	0.0	26.0	0.0	0.8666666666666667	500.0	15.503000171295753	-0.12235577034106164	1.832141399383545
872	-15.778217647508907	0.0	29.0	0.0	0.9666666666666667	500.0	13.438186220185493	0.002373319285541427	1.774324655532837
873	-10.14362258566068	0.0	29.0	0.0	0.9666666666666667	500.0	16.527306734343306	0.07870667003005495	1.753614902496338
874	-41.74976376794949	0.0	30.0	0.0	1.0	476.0	11.51835514084623	0.06505354460689744	1.885944128036499
875	-10.760122997627679	0.0	28.0	0.0	0.9333333333333333	500.0	15.966059320663392	-0.008708018822309687	1.9415521621704102
876	-28.83746673494209	0.0	30.0	0.0	1.0	413.0	14.992896787282636	-0.041275993986181224	1.9714257717132568
877	-9.407445204664459	0.0	29.0	0.0	0.9666666666666667	500.0	11.522492767621525	-0.021028446750131678	1.8004794120788574
878	-7.492248916031458	0.0	28.0	0.0	0.9333333333333333	500.0	16.374223482448194	-0.056708395086571155	1.7541608810424805
879	-12.5385419746975	0.0	27.0	2.0	0.9	500.0	13.089419183740556	0.006680670395298029	1.9311320781707764
880	-0.2532609487795701	1.0	27.0	0.0	0.9	500.0	16.969738107601714	0.03742038366845503	1.9674630165100098
881	-6.71879895213983	0.0	28.0	0.0	0.9333333333333333	500.0	14.834918477208607	0.031544573135055584	1.9196958541870117
882	-6.347710481403523	0.0	27.0	0.0	0.9	500.0	14.429373741860308	0.030266146183740298	1.8049366474151611
883	-15.325440160328608	1.0	29.0	4.0	0.9666666666666667	500.0	17.23423413090856	-0.02599237871500218	1.904921054840088
884	-9.260616954672368	1.0	29.0	0.0	0.9666666666666667	500.0	17.14265942549666	0.019318080807320608	1.690091609954834
885	-15.41311075600633	0.0	29.0	10.0	0.9666666666666667	500.0	41.9199012664799	-0.06018314750494355	1.8300678730010986
886	-10.665787038064426	3.0	29.0	0.0	0.9666666666666667	500.0	19.22670605753476	-0.025010594056978024	1.7260468006134033
887	-21.42353781453535	3.0	29.0	2.0	0.9666666666666667	500.0	17.457356418875133	-0.07108516229954888	1.70131516456604
888	-11.77434642430395	2.0	28.0	0.0	0.9333333333333333	500.0	17.26368258935449	0.009031724636243148	1.781167984008789
889	-192.43834627090777	6.0	29.0	84.0	0.9666666666666667	500.0	4247.07513772185	0.07589662561974048	1.8396949768066406
890	-26.174240801188827	16.0	28.0	0.0	0.9333333333333333	500.0	77.88086563296666	-0.06931542721543762	1.8717470169067383
891	-31.784853222335663	6.0	28.0	20.0	0.9333333333333333	500.0	194.4984012966479	-0.045078541124109514	1.9287028312683105
892	-15.692907284478268	0.0	29.0	0.0	0.9666666666666667	500.0	83.42686694879625	-0.16970718912627802	1.9003829956054688
893	-25.453082195590458	0.0	29.0	2.0	0.9666666666666667	500.0	43.95260990696488	-0.12727324050515387	1.9380428791046143
894	-20.860275097563047	0.0	29.0	0.0	0.9666666666666667	500.0	14.20478016083653	-0.0333268299231936	1.723149061203003
895	-35.23870747569238	0.0	30.0	0.0	1.0	454.0	15.04518879832952	-0.045819705500041136	1.8938770294189453
896	-29.329265544373612	0.0	30.0	0.0	1.0	384.0	17.80190650124647	0.04381402274035361	1.9915647506713867
897	-19.123914318843806	0.0	29.0	10.0	0.9666666666666667	500.0	130.8083814463796	0.004840597537719518	1.6574163436889648
898	-33.407913004362	0.0	30.0	10.0	1.0	395.0	62.2489377724135	0.08979588054192557	1.9893298149108887
899	-36.50818688380494	0.0	30.0	0.0	1.0	423.0	11.749993066550788	-0.007078616728407034	1.9419751167297363
900	-17.869579572819575	0.0	30.0	0.0	1.0	461.0	23.37457032245546	-0.14770549849461734	1.920175313949585
901	-35.72993604250869	0.0	30.0	4.0	1.0	290.0	14.190876785834833	-0.08616250870021247	2.0138063430786133
902	-27.25611371609052	0.0	30.0	0.0	1.0	394.0	14.226194085883876	-0.016426003320317236	1.9074440002441406
903	-16.1812812674099	0.0	29.0	0.0	0.9666666666666667	500.0	15.105587673509103	-0.0625432727666353	1.6995971202850342
904	-21.66542837258887	0.0	30.0	0.0	1.0	465.0	13.964139191906611	0.003861259933330906	1.9632103443145752
905	-27.965414817839914	0.0	30.0	0.0	1.0	269.0	13.87416512513009	0.05828716239800836	2.0285022258758545
906	-28.610759227292007	0.0	30.0	0.0	1.0	426.0	28.538652828524206	0.03754811035297838	1.9987752437591553
907	-33.99925814291613	0.0	30.0	4.0	1.0	388.0	16.186958521797692	-0.034966659209387206	2.0349626541137695
908	-105.48421645214985	0.0	30.0	142.0	1.0	443.0	3740.148845716329	0.08728699497351264	1.899552345275879
909	-10.111881586792745	0.0	29.0	0.0	0.9666666666666667	500.0	42.02421671753592	-0.14780911562342902	1.7602643966674805
910	-43.4691314468877	1.0	30.0	18.0	1.0	448.0	245.04333324323724	-0.05565580876628636	1.9208073616027832
911	-17.04499035827514	0.0	28.0	2.0	0.9333333333333333	500.0	47.25680958478422	-0.13567294276137937	1.9181509017944336
912	-30.304970624497592	0.0	30.0	0.0	1.0	452.0	33.77864541814149	-0.14692309294184627	2.067213773727417
913	-24.228480702392115	0.0	29.0	0.0	0.9666666666666667	500.0	24.276252713350548	-0.10052634279771477	1.8367841243743896
914	-21.541639242852717	0.0	29.0	0.0	0.9666666666666667	500.0	21.048566137821155	-0.09479293395237111	1.9281268119812012
915	-18.316254140196037	0.0	28.0	0.0	0.9333333333333333	500.0	16.67346608342058	-0.045213440171138715	1.86702299118042
916	-29.28352376919302	0.0	30.0	0.0	1.0	463.0	14.671529857238575	-0.01340947658200706	1.9430699348449707
917	-11.464037732969121	0.0	29.0	0.0	0.9666666666666667	500.0	15.849258664051955	-0.015382314346114964	1.8727834224700928
918	-12.809255219717533	0.0	29.0	0.0	0.9666666666666667	500.0	16.282942634052695	0.02685999807499512	1.8433477878570557
919	-24.990803706705027	0.0	30.0	0.0	1.0	464.0	15.332873236466938	0.010322489744338477	1.8299076557159424
920	-4.031706529006598	0.0	24.0	0.0	0.8	500.0	15.142047895308156	-0.00915360491447595	2.0876386165618896
921	-18.716911385736978	0.0	28.0	0.0	0.9333333333333333	500.0	13.634083170001748	0.01549530987302628	1.9183990955352783
922	-4.401215509878047	0.0	25.0	6.0	0.8333333333333334	500.0	32.384109306906666	0.009982258457153278	2.142616033554077
923	-20.16239186693859	0.0	30.0	0.0	1.0	488.0	16.82602390333757	-0.03223569972450327	1.9129033088684082
924	-0.7098361717433719	0.0	25.0	4.0	0.8333333333333334	500.0	18.03904685827623	0.007284020073404226	2.0084080696105957
925	-21.864332123171053	0.0	27.0	14.0	0.9	500.0	80.62207748890212	-0.017041357066621233	1.9480528831481934
926	-21.566891347485587	0.0	28.0	14.0	0.9333333333333333	500.0	109.7137761668653	0.0416139532736757	1.7786028385162354
927	-19.948501152687047	0.0	25.0	28.0	0.8333333333333334	500.0	83.31587901131763	-0.04381152735162719	1.9596350193023682
928	-13.70118258514546	0.0	23.0	20.0	0.7666666666666667	500.0	59.65820268405021	-0.06064808812063975	2.1042723655700684
929	-4.625837515219792	0.0	24.0	6.0	0.8	500.0	21.722742015774614	-0.029473423946299714	1.9669334888458252
930	-24.552819008401794	0.0	23.0	54.0	0.7666666666666667	500.0	544.9364604100725	0.015454497359632304	2.245582103729248
931	-10.858552563301938	0.0	27.0	0.0	0.9	500.0	18.883131143321428	-0.1298079532737873	1.8232152462005615
932	-28.65496134356367	0.0	26.0	44.0	0.8666666666666667	500.0	551.7171746107633	0.048999673241684936	1.9378023147583008
933	-32.049029426864394	5.0	28.0	41.0	0.9333333333333333	500.0	346.8516338822114	0.060117844984976444	1.926130771636963
934	-171.03472119376374	4.0	30.0	74.0	1.0	452.0	1630.8802704725742	0.08765347332741176	1.9049017429351807
935	-4.66748746745707	0.0	24.0	6.0	0.8	500.0	63.03495103319151	-0.12284073531473598	2.0032482147216797
936	-21.198720963626503	0.0	23.0	48.0	0.7666666666666667	500.0	601.3463495491005	-0.04026855921139298	2.1456122398376465
937	-57.96481852043739	2.0	26.0	76.0	0.8666666666666667	500.0	731.2219320955713	-0.02625982480541494	1.9424808025360107
938	3.442865062835941	1.0	20.0	6.0	0.6666666666666666	500.0	62.016754145946614	-0.1805241560515743	2.289531946182251
939	-16.057428696357153	4.0	26.0	10.0	0.8666666666666667	500.0	48.830066333424035	-0.12830927247662707	2.046442985534668
940	-31.018479747351137	0.0	24.0	60.0	0.8	500.0	610.9245864061289	0.009485229976703763	2.1014294624328613
941	-14.047582306573268	0.0	25.0	22.0	0.8333333333333334	500.0	157.61048334941245	0.00927510896363777	2.0110316276550293
942	-72.06844146034902	0.0	27.0	44.0	0.9	500.0	804.8724965594423	0.026711241343732543	1.9787070751190186
943	-4.270969816523154	0.0	22.0	14.0	0.7333333333333333	500.0	88.70142982162778	-0.029443950190901097	2.2532029151916504
944	-9.869803708867774	0.0	26.0	6.0	0.8666666666666667	500.0	34.148782026365765	-0.05892156587575372	2.086552381515503
945	-8.759785109024781	1.0	26.0	2.0	0.8666666666666667	500.0	20.43629971693192	-0.04706062565043572	2.033487558364868
946	-15.232464388359059	1.0	24.0	22.0	0.8	500.0	122.98805611368212	0.033350398761740535	2.115365982055664
947	-24.957037189342735	2.0	24.0	46.0	0.8	500.0	468.6775501518928	0.0423987131995475	1.9932656288146973
948	-21.603618814968907	4.0	27.0	22.0	0.9	500.0	145.19605848118775	0.029157795960580362	1.9541778564453125
949	-5.106749060830685	3.0	25.0	4.0	0.8333333333333334	500.0	33.05440359123224	-0.0529689025619812	2.136134386062622
950	-26.4784160550947	1.0	25.0	34.0	0.8333333333333334	500.0	247.14340955459187	-0.02097770793909852	2.09995174407959
951	-13.958044898327726	0.0	26.0	10.0	0.8666666666666667	500.0	40.53583138901416	-0.07248659635736131	2.097043037414551
952	-12.653216954268139	0.0	28.0	0.0	0.9333333333333333	500.0	19.30139361303979	-0.10082100347891174	1.9791412353515625
953	-13.018442722886402	0.0	26.0	10.0	0.8666666666666667	500.0	50.02707394415848	-0.056671101652092624	1.9501214027404785
954	-0.959885756069564	0.0	26.0	0.0	0.8666666666666667	500.0	14.61591425635026	-0.021092123689687978	1.9249098300933838
955	-3.769216531057104	1.0	27.0	0.0	0.9	500.0	16.330894939964136	-0.03481385430035842	2.074542760848999
956	-13.543754331037466	11.0	25.0	8.0	0.8333333333333334	500.0	124.4454977339776	0.01885286210357169	1.9959604740142822
957	0.4764884597085369	0.0	23.0	0.0	0.7666666666666667	500.0	14.364911212866023	-0.0009439099730171943	2.045598268508911
958	-0.8252665587587997	0.0	25.0	0.0	0.8333333333333334	500.0	17.647443715011363	-0.07834665442853256	1.9649031162261963
959	1.4126869392682098	0.0	23.0	0.0	0.7666666666666667	500.0	16.84232700916237	-0.05317990273707851	2.099970817565918
960	-17.741299379863428	0.0	24.0	46.0	0.8	500.0	516.0492051694583	0.014342295124454493	2.078949213027954
961	-8.91864161539631	0.0	26.0	2.0	0.8666666666666667	500.0	14.364499972346971	-0.005674515582712599	1.9563467502593994
962	4.091002725447883	0.0	21.0	0.0	0.7	500.0	16.479202942313144	-0.047893805243363646	2.181448221206665
963	-1.114334197164565	0.0	22.0	8.0	0.7333333333333333	500.0	26.842738223021037	-0.05456566578493339	2.110970973968506
964	2.802228647928276	0.0	22.0	0.0	0.7333333333333333	500.0	16.0645929250392	-0.05676645681439603	2.2023909091949463
965	1.7495983635355523	0.0	23.0	0.0	0.7666666666666667	500.0	14.34378633721888	-0.052235389606400354	2.0094714164733887
966	-3.8237402486552856	0.0	23.0	4.0	0.7666666666666667	500.0	19.378917524682578	-0.037774604965402296	1.9940741062164307
967	5.3314619265566146	0.0	18.0	0.0	0.6	500.0	12.896796601966143	0.018559970886931128	2.275914430618286
968	-3.5197608274980903	0.0	25.0	4.0	0.8333333333333334	500.0	21.84388923668141	0.057432276357457054	2.0387771129608154
969	5.976358029614147	0.0	18.0	0.0	0.6	500.0	13.50865072584243	-0.023384923320468605	2.286123514175415
970	-1.6631778552316554	0.0	23.0	10.0	0.7666666666666667	500.0	27.881772130998492	0.04433067677279034	2.0795626640319824
971	-4.382141405816534	0.0	25.0	0.0	0.8333333333333334	500.0	14.413987358387262	0.0098778992416755	2.117313861846924
972	11.318980475862578	0.0	14.0	0.0	0.4666666666666667	500.0	12.14480278169283	-0.04521921034359678	2.51989483833313
973	8.420317506137353	0.0	17.0	0.0	0.5666666666666667	500.0	11.238833819091338	0.011909468888429182	2.3719699382781982
974	-10.246720861113017	0.0	23.0	24.0	0.7666666666666667	500.0	63.498126913406765	0.016578069763037027	2.2660510540008545
975	6.978568107451789	0.0	19.0	0.0	0.6333333333333333	500.0	14.264186211264185	-0.08765933732333929	2.370831251144409
976	-3.924973696665147	0.0	20.0	20.0	0.6666666666666666	500.0	137.14198750878384	-0.00418648234893287	2.3665964603424072
977	2.91526807485705	0.0	19.0	0.0	0.6333333333333333	500.0	12.737314861554056	-0.06622755157205747	2.1718533039093018
978	6.894240104942602	0.0	18.0	0.0	0.6	500.0	12.137035385797041	-0.038255322237175406	2.2831757068634033
979	2.5660942995236615	0.0	19.0	0.0	0.6333333333333333	500.0	11.085775660779625	-0.09543883632935288	2.224752902984619
980	0.9491357894543975	0.0	24.0	0.0	0.8	500.0	14.288461041112136	-0.041191480911049363	2.174363613128662
981	1.7289411422495797	0.0	18.0	4.0	0.6	500.0	18.98033769908517	-0.04337009944689981	2.229091167449951
982	4.273058191888248	0.0	23.0	0.0	0.7666666666666667	500.0	13.032298820550464	-0.03425924198085677	2.1234564781188965
983	1.0449468770705121	0.0	22.0	0.0	0.7333333333333333	500.0	13.699177334441572	-0.039797185761229155	2.121339797973633
984	-11.703198020522068	0.0	22.0	32.0	0.7333333333333333	500.0	367.43541758850756	0.02301260615478671	2.192460298538208
985	3.582572322246844	0.0	20.0	4.0	0.6666666666666666	500.0	18.273706845783895	-0.00036666500940468706	2.2176711559295654
986	1.604279633771767	0.0	23.0	2.0	0.7666666666666667	500.0	15.084462723101598	-0.02600903044731929	2.140199661254883
987	0.03303297530112009	0.0	23.0	0.0	0.7666666666666667	500.0	13.418902118331951	-0.03375337902172891	2.214641571044922
988	0.3908656530290546	0.0	24.0	0.0	0.8	500.0	13.314015236880063	-0.03199520019600423	2.1823229789733887
989	-56.094890329347436	0.0	21.0	118.0	0.7	500.0	2322.175173756489	0.04837285310798935	2.2544846534729004
990	-6.553589264337226	0.0	21.0	26.0	0.7	500.0	165.44624697676744	-0.004566010666154487	2.2309978008270264
991	-15.919559219957007	0.0	28.0	0.0	0.9333333333333333	500.0	15.030467407162618	-0.05517930292984726	1.9285857677459717
992	1.3186414754648959	0.0	20.0	4.0	0.6666666666666666	500.0	25.692855864207825	-0.10116208227091379	2.2336103916168213
993	7.920135639401983	0.0	20.0	0.0	0.6666666666666666	500.0	20.0625465544262	-0.10858738090729071	2.2399368286132812
994	-7.388625402619622	0.0	22.0	10.0	0.7333333333333333	500.0	58.583500105066655	-0.006264379808634654	2.2220096588134766
995	0.03215755923689902	0.0	24.0	0.0	0.8	500.0	15.31368883235579	-0.03186022222585424	2.1355655193328857
996	-14.284282154156863	0.0	16.0	54.0	0.5333333333333333	500.0	428.6589560103741	0.02595596818158133	2.384120464324951
997	7.74497841922582	0.0	16.0	0.0	0.5333333333333333	500.0	14.808377085173136	-0.09619306071013951	2.2588679790496826
998	-4.733694212678723	0.0	23.0	10.0	0.7666666666666667	500.0	46.83665301418426	-0.008121395029660859	2.1119604110717773
999	-22.28664549014007	0.0	17.0	44.0	0.5666666666666667	500.0	638.0613430815664	-0.010820890722323081	2.322117805480957
1000	6.737043702569977	0.0	20.0	0.0	0.6666666666666666	500.0	16.476296255563742	-0.07957890969164458	2.4546945095062256
1001	0.8862103448366734	0.0	22.0	0.0	0.7333333333333333	500.0	13.835934265109149	-0.011637671808543186	2.1638553142547607
1002	-4.795023308195189	0.0	21.0	20.0	0.7	500.0	75.74111539060999	0.021184494269629716	2.200103521347046
1003	8.064877807221508	0.0	19.0	0.0	0.6333333333333333	500.0	15.072609231710535	-0.06318379071777898	2.3396966457366943
1004	11.219084550679899	0.0	14.0	0.0	0.4666666666666667	500.0	13.508009288935718	-0.08633586403984707	2.4529309272766113
